Mn,Fe,Co,log(Preexponential Factor) (Ω·cm2·K-1)
0.208835341,0.449799197,0.341365462,-9.069242856
0.204819277,0.449799197,0.345381526,-9.074202633
0.200803213,0.449799197,0.34939759,-9.069306426
0.196787149,0.449799197,0.353413655,-9.049483569
0.192771084,0.449799197,0.357429719,-9.052433614
0.18875502,0.449799197,0.361445783,-9.038485038
0.184738956,0.449799197,0.365461847,-9.014177852
0.180722892,0.449799197,0.369477912,-9.013004076
0.176706827,0.449799197,0.373493976,-9.020759438
0.172690763,0.449799197,0.37751004,-9.018179147
0.168674699,0.449799197,0.381526104,-8.996855766
0.164658635,0.449799197,0.385542169,-9.008239224
0.16064257,0.449799197,0.389558233,-9.000213447
0.156626506,0.449799197,0.393574297,-8.998321435
0.152610442,0.449799197,0.397590361,-9.01099763
0.148594378,0.449799197,0.401606426,-9.011673983
0.144578313,0.449799197,0.40562249,-9.039978231
0.140562249,0.449799197,0.409638554,-9.041158754
0.136546185,0.449799197,0.413654618,-9.041158754
0.13253012,0.449799197,0.417670683,-9.051507045
0.128514056,0.449799197,0.421686747,-9.052374533
0.124497992,0.449799197,0.425702811,-9.048777707
0.120481928,0.449799197,0.429718876,-9.101905754
0.116465863,0.449799197,0.43373494,-9.103240732
0.112449799,0.449799197,0.437751004,-9.107005564
0.108433735,0.449799197,0.441767068,-9.12398165
0.104417671,0.449799197,0.445783133,-9.12398165
0.100401606,0.449799197,0.449799197,-9.125535689
0.096385542,0.449799197,0.453815261,-9.128357918
0.092369478,0.449799197,0.457831325,-9.128357918
0.088353414,0.449799197,0.46184739,-9.131382367
0.084337349,0.449799197,0.465863454,-9.131382367
0.080321285,0.449799197,0.469879518,-9.131382367
0.076305221,0.449799197,0.473895582,-9.131382367
0.072289157,0.449799197,0.477911647,-9.131382367
0.068273092,0.449799197,0.481927711,-9.131382367
0.064257028,0.449799197,0.485943775,-9.131382367
0.060240964,0.449799197,0.489959839,-9.131382367
0.0562249,0.449799197,0.493975904,-9.131382367
0.052208835,0.449799197,0.497991968,-9.131382367
0.048192771,0.449799197,0.502008032,-9.131382367
0.044176707,0.449799197,0.506024096,-9.131382367
0.040160643,0.449799197,0.510040161,-9.131382367
0.036144578,0.449799197,0.514056225,-9.131382367
0.032128514,0.449799197,0.518072289,-9.159078312
0.02811245,0.449799197,0.522088353,-9.419595141
0.024096386,0.449799197,0.526104418,-9.563068484
0.020080321,0.449799197,0.530120482,-9.658749901
0.016064257,0.449799197,0.534136546,-10.01271491
0.012048193,0.449799197,0.53815261,-10.06444885
0.008032129,0.449799197,0.542168675,-10.06444885
0.004016064,0.449799197,0.546184739,-10.07844728
1.11E-16,0.449799197,0.550200803,-10.06467977
0.546184739,0.453815261,0,-8.552776286
0.542168675,0.453815261,0.004016064,-8.567002076
0.53815261,0.453815261,0.008032129,-8.597914407
0.534136546,0.453815261,0.012048193,-8.630285123
0.530120482,0.453815261,0.016064257,-8.638197565
0.526104418,0.453815261,0.020080321,-8.679236453
0.522088353,0.453815261,0.024096386,-8.687555979
0.518072289,0.453815261,0.02811245,-8.695174172
0.514056225,0.453815261,0.032128514,-8.704813187
0.510040161,0.453815261,0.036144578,-8.704567232
0.506024096,0.453815261,0.040160643,-8.692922279
0.502008032,0.453815261,0.044176707,-8.695449784
0.497991968,0.453815261,0.048192771,-8.696318647
0.493975904,0.453815261,0.052208835,-8.717604781
0.489959839,0.453815261,0.0562249,-8.739511046
0.485943775,0.453815261,0.060240964,-8.740400546
0.481927711,0.453815261,0.064257028,-8.767271209
0.477911647,0.453815261,0.068273092,-8.768766893
0.473895582,0.453815261,0.072289157,-8.776025784
0.469879518,0.453815261,0.076305221,-8.779217354
0.465863454,0.453815261,0.080321285,-8.756902708
0.46184739,0.453815261,0.084337349,-8.752057439
0.457831325,0.453815261,0.088353414,-8.749272121
0.453815261,0.453815261,0.092369478,-8.774537589
0.449799197,0.453815261,0.096385542,-8.772460469
0.445783133,0.453815261,0.100401606,-8.769288779
0.441767068,0.453815261,0.104417671,-8.748948297
0.437751004,0.453815261,0.108433735,-8.750060806
0.43373494,0.453815261,0.112449799,-8.744470298
0.429718876,0.453815261,0.116465863,-8.817248963
0.425702811,0.453815261,0.120481928,-8.858006878
0.421686747,0.453815261,0.124497992,-8.852287971
0.417670683,0.453815261,0.128514056,-8.863983183
0.413654618,0.453815261,0.13253012,-8.873427402
0.409638554,0.453815261,0.136546185,-8.858178399
0.40562249,0.453815261,0.140562249,-8.858476423
0.401606426,0.453815261,0.144578313,-8.86046053
0.397590361,0.453815261,0.148594378,-8.900721272
0.393574297,0.453815261,0.152610442,-8.928766157
0.389558233,0.453815261,0.156626506,-8.942851531
0.385542169,0.453815261,0.16064257,-9.072712227
0.381526104,0.453815261,0.164658635,-9.092000674
0.37751004,0.453815261,0.168674699,-9.165257654
0.373493976,0.453815261,0.172690763,-9.183491839
0.369477912,0.453815261,0.176706827,-9.205992051
0.365461847,0.453815261,0.180722892,-9.224606827
0.361445783,0.453815261,0.184738956,-9.228564157
0.357429719,0.453815261,0.18875502,-9.230428075
0.353413655,0.453815261,0.192771084,-9.23833448
0.34939759,0.453815261,0.196787149,-9.24444334
0.345381526,0.453815261,0.200803213,-9.254011178
0.341365462,0.453815261,0.204819277,-9.268992237
0.337349398,0.453815261,0.208835341,-9.297897429
0.333333333,0.453815261,0.212851406,-9.299416893
0.329317269,0.453815261,0.21686747,-9.315802491
0.325301205,0.453815261,0.220883534,-9.314649078
0.321285141,0.453815261,0.224899598,-9.337248739
0.317269076,0.453815261,0.228915663,-9.388759596
0.313253012,0.453815261,0.232931727,-9.428002096
0.309236948,0.453815261,0.236947791,-9.441402405
0.305220884,0.453815261,0.240963855,-9.461046706
0.301204819,0.453815261,0.24497992,-9.49196747
0.297188755,0.453815261,0.248995984,-9.511439488
0.293172691,0.453815261,0.253012048,-9.544534938
0.289156627,0.453815261,0.257028112,-9.566848935
0.285140562,0.453815261,0.261044177,-9.582925345
0.281124498,0.453815261,0.265060241,-9.511400431
0.277108434,0.453815261,0.269076305,-9.454844655
0.273092369,0.453815261,0.273092369,-9.451351933
0.269076305,0.453815261,0.277108434,-9.381050789
0.265060241,0.453815261,0.281124498,-9.374009556
0.261044177,0.453815261,0.285140562,-9.385967619
0.257028112,0.453815261,0.289156627,-9.391996212
0.253012048,0.453815261,0.293172691,-9.35683805
0.248995984,0.453815261,0.297188755,-9.311581516
0.24497992,0.453815261,0.301204819,-9.170270998
0.240963855,0.453815261,0.305220884,-9.159159534
0.236947791,0.453815261,0.309236948,-9.145966069
0.232931727,0.453815261,0.313253012,-9.122976874
0.228915663,0.453815261,0.317269076,-9.106763767
0.224899598,0.453815261,0.321285141,-9.09721433
0.220883534,0.453815261,0.325301205,-9.08345273
0.21686747,0.453815261,0.329317269,-9.084689127
0.212851406,0.453815261,0.333333333,-9.101069822
0.208835341,0.453815261,0.337349398,-9.082499769
0.204819277,0.453815261,0.341365462,-9.075935322
0.200803213,0.453815261,0.345381526,-9.07881963
0.196787149,0.453815261,0.34939759,-9.061856832
0.192771084,0.453815261,0.353413655,-9.052939276
0.18875502,0.453815261,0.357429719,-9.047681264
0.184738956,0.453815261,0.361445783,-9.038485038
0.180722892,0.453815261,0.365461847,-9.014177852
0.176706827,0.453815261,0.369477912,-9.017396554
0.172690763,0.453815261,0.373493976,-9.021427108
0.168674699,0.453815261,0.37751004,-8.995947224
0.164658635,0.453815261,0.381526104,-9.007007651
0.16064257,0.453815261,0.385542169,-9.004414129
0.156626506,0.453815261,0.389558233,-8.998528529
0.152610442,0.453815261,0.393574297,-9.010985798
0.148594378,0.453815261,0.397590361,-9.01044241
0.144578313,0.453815261,0.401606426,-9.037358491
0.140562249,0.453815261,0.40562249,-9.038746657
0.136546185,0.453815261,0.409638554,-9.03992718
0.13253012,0.453815261,0.413654618,-9.050275472
0.128514056,0.453815261,0.417670683,-9.05114296
0.124497992,0.453815261,0.421686747,-9.047546134
0.120481928,0.453815261,0.425702811,-9.047546134
0.116465863,0.453815261,0.429718876,-9.100674181
0.112449799,0.453815261,0.43373494,-9.102009159
0.108433735,0.453815261,0.437751004,-9.105738475
0.104417671,0.453815261,0.441767068,-9.122750077
0.100401606,0.453815261,0.445783133,-9.124304116
0.096385542,0.453815261,0.449799197,-9.127126345
0.092369478,0.453815261,0.453815261,-9.127126345
0.088353414,0.453815261,0.457831325,-9.127126345
0.084337349,0.453815261,0.46184739,-9.130150793
0.080321285,0.453815261,0.465863454,-9.130150793
0.076305221,0.453815261,0.469879518,-9.130150793
0.072289157,0.453815261,0.473895582,-9.130150793
0.068273092,0.453815261,0.477911647,-9.130150793
0.064257028,0.453815261,0.481927711,-9.130150793
0.060240964,0.453815261,0.485943775,-9.130150793
0.0562249,0.453815261,0.489959839,-9.130150793
0.052208835,0.453815261,0.493975904,-9.130150793
0.048192771,0.453815261,0.497991968,-9.130150793
0.044176707,0.453815261,0.502008032,-9.130150793
0.040160643,0.453815261,0.506024096,-9.130150793
0.036144578,0.453815261,0.510040161,-9.130150793
0.032128514,0.453815261,0.514056225,-9.130150793
0.02811245,0.453815261,0.518072289,-9.157846738
0.024096386,0.453815261,0.522088353,-9.418363568
0.020080321,0.453815261,0.526104418,-9.561836911
0.016064257,0.453815261,0.530120482,-9.657518328
0.012048193,0.453815261,0.534136546,-10.01271491
0.008032129,0.453815261,0.53815261,-10.06444885
0.004016064,0.453815261,0.542168675,-10.06444885
1.11E-16,0.453815261,0.546184739,-10.07844728
0.542168675,0.457831325,0,-8.576456668
0.53815261,0.457831325,0.004016064,-8.607368999
0.534136546,0.457831325,0.008032129,-8.639739715
0.530120482,0.457831325,0.012048193,-8.647652157
0.526104418,0.457831325,0.016064257,-8.688691044
0.522088353,0.457831325,0.020080321,-8.697010571
0.518072289,0.457831325,0.024096386,-8.704628763
0.514056225,0.457831325,0.02811245,-8.714267778
0.510040161,0.457831325,0.032128514,-8.714021824
0.506024096,0.457831325,0.036144578,-8.70237687
0.502008032,0.457831325,0.040160643,-8.707041468
0.497991968,0.457831325,0.044176707,-8.706070364
0.493975904,0.457831325,0.048192771,-8.727356498
0.489959839,0.457831325,0.052208835,-8.749262763
0.485943775,0.457831325,0.0562249,-8.750152263
0.481927711,0.457831325,0.060240964,-8.777022926
0.477911647,0.457831325,0.064257028,-8.77851861
0.473895582,0.457831325,0.068273092,-8.785777501
0.469879518,0.457831325,0.072289157,-8.788969071
0.465863454,0.457831325,0.076305221,-8.766654425
0.46184739,0.457831325,0.080321285,-8.761809156
0.457831325,0.457831325,0.084337349,-8.760377959
0.453815261,0.457831325,0.088353414,-8.785643427
0.449799197,0.457831325,0.092369478,-8.783566307
0.445783133,0.457831325,0.096385542,-8.780394617
0.441767068,0.457831325,0.100401606,-8.760054135
0.437751004,0.457831325,0.104417671,-8.761166644
0.43373494,0.457831325,0.108433735,-8.755576136
0.429718876,0.457831325,0.112449799,-8.828354801
0.425702811,0.457831325,0.116465863,-8.869112716
0.421686747,0.457831325,0.120481928,-8.869112716
0.417670683,0.457831325,0.124497992,-8.86509212
0.413654618,0.457831325,0.128514056,-8.881426141
0.409638554,0.457831325,0.13253012,-8.872199398
0.40562249,0.457831325,0.136546185,-8.869284237
0.401606426,0.457831325,0.140562249,-8.870197061
0.397590361,0.457831325,0.144578313,-8.903205627
0.393574297,0.457831325,0.148594378,-8.939871995
0.389558233,0.457831325,0.152610442,-8.956546784
0.385542169,0.457831325,0.156626506,-9.034926954
0.381526104,0.457831325,0.16064257,-9.080952782
0.37751004,0.457831325,0.164658635,-9.136978809
0.373493976,0.457831325,0.168674699,-9.17499422
0.369477912,0.457831325,0.172690763,-9.204250581
0.365461847,0.457831325,0.176706827,-9.221563547
0.361445783,0.457831325,0.180722892,-9.230461909
0.357429719,0.457831325,0.184738956,-9.231183345
0.353413655,0.457831325,0.18875502,-9.236587885
0.34939759,0.457831325,0.192771084,-9.239046473
0.345381526,0.457831325,0.196787149,-9.245579578
0.341365462,0.457831325,0.200803213,-9.259752706
0.337349398,0.457831325,0.204819277,-9.271611424
0.333333333,0.457831325,0.208835341,-9.298379525
0.329317269,0.457831325,0.212851406,-9.302297057
0.325301205,0.457831325,0.21686747,-9.315131174
0.321285141,0.457831325,0.220883534,-9.319921612
0.317269076,0.457831325,0.224899598,-9.335740298
0.313253012,0.457831325,0.228915663,-9.388518285
0.309236948,0.457831325,0.232931727,-9.426477417
0.305220884,0.457831325,0.236947791,-9.438296282
0.301204819,0.457831325,0.240963855,-9.45687236
0.297188755,0.457831325,0.24497992,-9.509800556
0.293172691,0.457831325,0.248995984,-9.511421222
0.289156627,0.457831325,0.253012048,-9.52727997
0.285140562,0.457831325,0.257028112,-9.58109577
0.281124498,0.457831325,0.261044177,-9.527029863
0.277108434,0.457831325,0.265060241,-9.506246203
0.273092369,0.457831325,0.269076305,-9.449001839
0.269076305,0.457831325,0.273092369,-9.438880293
0.265060241,0.457831325,0.277108434,-9.376238809
0.261044177,0.457831325,0.281124498,-9.3678639
0.257028112,0.457831325,0.285140562,-9.376562827
0.253012048,0.457831325,0.289156627,-9.357973451
0.248995984,0.457831325,0.293172691,-9.325221829
0.24497992,0.457831325,0.297188755,-9.307022651
0.240963855,0.457831325,0.301204819,-9.161311542
0.236947791,0.457831325,0.305220884,-9.146624372
0.232931727,0.457831325,0.309236948,-9.145966069
0.228915663,0.457831325,0.313253012,-9.130599094
0.224899598,0.457831325,0.317269076,-9.104417421
0.220883534,0.457831325,0.321285141,-9.09721433
0.21686747,0.457831325,0.325301205,-9.091659978
0.212851406,0.457831325,0.329317269,-9.101069822
0.208835341,0.457831325,0.333333333,-9.093671194
0.204819277,0.457831325,0.337349398,-9.089377533
0.200803213,0.457831325,0.341365462,-9.079550525
0.196787149,0.457831325,0.345381526,-9.067364239
0.192771084,0.457831325,0.34939759,-9.064310745
0.18875502,0.457831325,0.353413655,-9.048186925
0.184738956,0.457831325,0.357429719,-9.047681264
0.180722892,0.457831325,0.361445783,-9.037712203
0.176706827,0.457831325,0.365461847,-9.018570329
0.172690763,0.457831325,0.369477912,-9.018064223
0.168674699,0.457831325,0.373493976,-8.999195184
0.164658635,0.457831325,0.37751004,-9.006635628
0.16064257,0.457831325,0.381526104,-9.004414129
0.156626506,0.457831325,0.385542169,-9.003960784
0.152610442,0.457831325,0.389558233,-9.012424465
0.148594378,0.457831325,0.393574297,-9.011662152
0.144578313,0.457831325,0.397590361,-9.037358491
0.140562249,0.457831325,0.401606426,-9.037358491
0.136546185,0.457831325,0.40562249,-9.038746657
0.13253012,0.457831325,0.409638554,-9.050275472
0.128514056,0.457831325,0.413654618,-9.05114296
0.124497992,0.457831325,0.417670683,-9.047546134
0.120481928,0.457831325,0.421686747,-9.047546134
0.116465863,0.457831325,0.425702811,-9.047546134
0.112449799,0.457831325,0.429718876,-9.100674181
0.108433735,0.457831325,0.43373494,-9.101973644
0.104417671,0.457831325,0.437751004,-9.105738475
0.100401606,0.457831325,0.441767068,-9.124304116
0.096385542,0.457831325,0.445783133,-9.127126345
0.092369478,0.457831325,0.449799197,-9.127126345
0.088353414,0.457831325,0.453815261,-9.127126345
0.084337349,0.457831325,0.457831325,-9.127126345
0.080321285,0.457831325,0.46184739,-9.130150793
0.076305221,0.457831325,0.465863454,-9.130150793
0.072289157,0.457831325,0.469879518,-9.130150793
0.068273092,0.457831325,0.473895582,-9.130150793
0.064257028,0.457831325,0.477911647,-9.130150793
0.060240964,0.457831325,0.481927711,-9.130150793
0.0562249,0.457831325,0.485943775,-9.130150793
0.052208835,0.457831325,0.489959839,-9.130150793
0.048192771,0.457831325,0.493975904,-9.130150793
0.044176707,0.457831325,0.497991968,-9.130150793
0.040160643,0.457831325,0.502008032,-9.130150793
0.036144578,0.457831325,0.506024096,-9.130150793
0.032128514,0.457831325,0.510040161,-9.130150793
0.02811245,0.457831325,0.514056225,-9.130150793
0.024096386,0.457831325,0.518072289,-9.157846738
0.020080321,0.457831325,0.522088353,-9.418363568
0.016064257,0.457831325,0.526104418,-9.561836911
0.012048193,0.457831325,0.530120482,-9.657518328
0.008032129,0.457831325,0.534136546,-10.01271491
0.004016064,0.457831325,0.53815261,-10.06444885
1.11E-16,0.457831325,0.542168675,-10.06444885
0.53815261,0.46184739,0,-8.605928617
0.534136546,0.46184739,0.004016064,-8.638299334
0.530120482,0.46184739,0.008032129,-8.646211776
0.526104418,0.46184739,0.012048193,-8.687250663
0.522088353,0.46184739,0.016064257,-8.695570189
0.518072289,0.46184739,0.020080321,-8.703188382
0.514056225,0.46184739,0.024096386,-8.712827397
0.510040161,0.46184739,0.02811245,-8.712581443
0.506024096,0.46184739,0.032128514,-8.700936489
0.502008032,0.46184739,0.036144578,-8.705601087
0.497991968,0.46184739,0.040160643,-8.704629983
0.493975904,0.46184739,0.044176707,-8.725916117
0.489959839,0.46184739,0.048192771,-8.747822382
0.485943775,0.46184739,0.052208835,-8.748711881
0.481927711,0.46184739,0.0562249,-8.775582545
0.477911647,0.46184739,0.060240964,-8.777078229
0.473895582,0.46184739,0.064257028,-8.784337119
0.469879518,0.46184739,0.068273092,-8.78752869
0.465863454,0.46184739,0.072289157,-8.765214044
0.46184739,0.46184739,0.076305221,-8.760368775
0.457831325,0.46184739,0.080321285,-8.758937578
0.453815261,0.46184739,0.084337349,-8.784203046
0.449799197,0.46184739,0.088353414,-8.782125926
0.445783133,0.46184739,0.092369478,-8.778954235
0.441767068,0.46184739,0.096385542,-8.758613754
0.437751004,0.46184739,0.100401606,-8.757774394
0.43373494,0.46184739,0.104417671,-8.752183887
0.429718876,0.46184739,0.108433735,-8.82184133
0.425702811,0.46184739,0.112449799,-8.861109964
0.421686747,0.46184739,0.116465863,-8.861109964
0.417670683,0.46184739,0.120481928,-8.862808275
0.413654618,0.46184739,0.124497992,-8.863426489
0.409638554,0.46184739,0.128514056,-8.861089548
0.40562249,0.46184739,0.13253012,-8.864196647
0.401606426,0.46184739,0.136546185,-8.861896286
0.397590361,0.46184739,0.140562249,-8.893833568
0.393574297,0.46184739,0.144578313,-8.923247761
0.389558233,0.46184739,0.148594378,-8.948544032
0.385542169,0.46184739,0.152610442,-9.029513617
0.381526104,0.46184739,0.156626506,-9.02542819
0.37751004,0.46184739,0.16064257,-9.106291401
0.373493976,0.46184739,0.164658635,-9.128976057
0.369477912,0.46184739,0.168674699,-9.18443125
0.365461847,0.46184739,0.172690763,-9.202082759
0.361445783,0.46184739,0.176706827,-9.213560795
0.357429719,0.46184739,0.180722892,-9.222459157
0.353413655,0.46184739,0.184738956,-9.226721215
0.34939759,0.46184739,0.18875502,-9.226677939
0.345381526,0.46184739,0.192771084,-9.229560772
0.341365462,0.46184739,0.196787149,-9.240441148
0.337349398,0.46184739,0.200803213,-9.251749954
0.333333333,0.46184739,0.204819277,-9.263608673
0.329317269,0.46184739,0.208835341,-9.292811673
0.325301205,0.46184739,0.212851406,-9.294294306
0.321285141,0.46184739,0.21686747,-9.311918861
0.317269076,0.46184739,0.220883534,-9.314584765
0.313253012,0.46184739,0.224899598,-9.331670581
0.309236948,0.46184739,0.228915663,-9.3831652
0.305220884,0.46184739,0.232931727,-9.418991568
0.301204819,0.46184739,0.236947791,-9.429742211
0.297188755,0.46184739,0.240963855,-9.467613313
0.293172691,0.46184739,0.24497992,-9.504179436
0.289156627,0.46184739,0.248995984,-9.488563401
0.285140562,0.46184739,0.253012048,-9.539409346
0.281124498,0.46184739,0.257028112,-9.532231775
0.277108434,0.46184739,0.261044177,-9.521080769
0.273092369,0.46184739,0.265060241,-9.49527737
0.269076305,0.46184739,0.269076305,-9.435936686
0.265060241,0.46184739,0.273092369,-9.435945163
0.261044177,0.46184739,0.277108434,-9.371970003
0.257028112,0.46184739,0.281124498,-9.361184861
0.253012048,0.46184739,0.285140562,-9.344889244
0.248995984,0.46184739,0.289156627,-9.328742804
0.24497992,0.46184739,0.293172691,-9.323048539
0.240963855,0.46184739,0.297188755,-9.302953821
0.236947791,0.46184739,0.301204819,-9.153170079
0.232931727,0.46184739,0.305220884,-9.15101807
0.228915663,0.46184739,0.309236948,-9.15868959
0.224899598,0.46184739,0.313253012,-9.133036031
0.220883534,0.46184739,0.317269076,-9.108955143
0.21686747,0.46184739,0.321285141,-9.1099593
0.212851406,0.46184739,0.325301205,-9.112578395
0.208835341,0.46184739,0.329317269,-9.100237883
0.204819277,0.46184739,0.333333333,-9.10508668
0.200803213,0.46184739,0.337349398,-9.097530458
0.196787149,0.46184739,0.341365462,-9.072663138
0.192771084,0.46184739,0.345381526,-9.074355874
0.18875502,0.46184739,0.34939759,-9.064096116
0.184738956,0.46184739,0.353413655,-9.052724648
0.180722892,0.46184739,0.357429719,-9.051446151
0.176706827,0.46184739,0.361445783,-9.043549626
0.172690763,0.46184739,0.365461847,-9.022926817
0.168674699,0.46184739,0.369477912,-8.997625192
0.164658635,0.46184739,0.373493976,-9.010336599
0.16064257,0.46184739,0.37751004,-9.004495117
0.156626506,0.46184739,0.381526104,-9.003091204
0.152610442,0.46184739,0.385542169,-9.011518489
0.148594378,0.46184739,0.389558233,-9.012194842
0.144578313,0.46184739,0.393574297,-9.034664879
0.140562249,0.46184739,0.397590361,-9.034664879
0.136546185,0.46184739,0.401606426,-9.034664879
0.13253012,0.46184739,0.40562249,-9.046401337
0.128514056,0.46184739,0.409638554,-9.048449348
0.124497992,0.46184739,0.413654618,-9.044852522
0.120481928,0.46184739,0.417670683,-9.044852522
0.116465863,0.46184739,0.421686747,-9.044852522
0.112449799,0.46184739,0.425702811,-9.044852522
0.108433735,0.46184739,0.429718876,-9.097945054
0.104417671,0.46184739,0.43373494,-9.099280032
0.100401606,0.46184739,0.437751004,-9.104598902
0.096385542,0.46184739,0.441767068,-9.124432733
0.092369478,0.46184739,0.445783133,-9.124432733
0.088353414,0.46184739,0.449799197,-9.124432733
0.084337349,0.46184739,0.453815261,-9.124432733
0.080321285,0.46184739,0.457831325,-9.124432733
0.076305221,0.46184739,0.46184739,-9.127457182
0.072289157,0.46184739,0.465863454,-9.127457182
0.068273092,0.46184739,0.469879518,-9.127457182
0.064257028,0.46184739,0.473895582,-9.127457182
0.060240964,0.46184739,0.477911647,-9.127457182
0.0562249,0.46184739,0.481927711,-9.127457182
0.052208835,0.46184739,0.485943775,-9.127457182
0.048192771,0.46184739,0.489959839,-9.127457182
0.044176707,0.46184739,0.493975904,-9.127457182
0.040160643,0.46184739,0.497991968,-9.127457182
0.036144578,0.46184739,0.502008032,-9.127457182
0.032128514,0.46184739,0.506024096,-9.127457182
0.02811245,0.46184739,0.510040161,-9.127457182
0.024096386,0.46184739,0.514056225,-9.127457182
0.020080321,0.46184739,0.518072289,-9.155153126
0.016064257,0.46184739,0.522088353,-9.418363568
0.012048193,0.46184739,0.526104418,-9.561836911
0.008032129,0.46184739,0.530120482,-9.657518328
0.004016064,0.46184739,0.534136546,-10.01271491
1.11E-16,0.46184739,0.53815261,-10.06444885
0.534136546,0.465863454,0,-8.638299334
0.530120482,0.465863454,0.004016064,-8.646211776
0.526104418,0.465863454,0.008032129,-8.687250663
0.522088353,0.465863454,0.012048193,-8.695570189
0.518072289,0.465863454,0.016064257,-8.703188382
0.514056225,0.465863454,0.020080321,-8.712827397
0.510040161,0.465863454,0.024096386,-8.712581443
0.506024096,0.465863454,0.02811245,-8.700936489
0.502008032,0.465863454,0.032128514,-8.705601087
0.497991968,0.465863454,0.036144578,-8.704629983
0.493975904,0.465863454,0.040160643,-8.725916117
0.489959839,0.465863454,0.044176707,-8.747822382
0.485943775,0.465863454,0.048192771,-8.748711881
0.481927711,0.465863454,0.052208835,-8.777926889
0.477911647,0.465863454,0.0562249,-8.779422573
0.473895582,0.465863454,0.060240964,-8.786681464
0.469879518,0.465863454,0.064257028,-8.789873034
0.465863454,0.465863454,0.068273092,-8.767558388
0.46184739,0.465863454,0.072289157,-8.762713119
0.457831325,0.465863454,0.076305221,-8.761281922
0.453815261,0.465863454,0.080321285,-8.78654739
0.449799197,0.465863454,0.084337349,-8.78447027
0.445783133,0.465863454,0.088353414,-8.78129858
0.441767068,0.465863454,0.092369478,-8.760958098
0.437751004,0.465863454,0.096385542,-8.760118738
0.43373494,0.465863454,0.100401606,-8.754528231
0.429718876,0.465863454,0.104417671,-8.824185674
0.425702811,0.465863454,0.108433735,-8.863454309
0.421686747,0.465863454,0.112449799,-8.863454309
0.417670683,0.465863454,0.116465863,-8.865152619
0.413654618,0.465863454,0.120481928,-8.871489739
0.409638554,0.465863454,0.124497992,-8.853436991
0.40562249,0.465863454,0.128514056,-8.863433892
0.401606426,0.465863454,0.13253012,-8.867155791
0.397590361,0.465863454,0.136546185,-8.895879889
0.393574297,0.465863454,0.140562249,-8.924613836
0.389558233,0.465863454,0.144578313,-8.942266893
0.385542169,0.465863454,0.148594378,-9.031857961
0.381526104,0.465863454,0.152610442,-9.03036195
0.37751004,0.465863454,0.156626506,-9.063148097
0.373493976,0.465863454,0.16064257,-9.108635745
0.369477912,0.465863454,0.164658635,-9.148760184
0.365461847,0.465863454,0.168674699,-9.192610524
0.361445783,0.465863454,0.172690763,-9.204427103
0.357429719,0.465863454,0.176706827,-9.215905139
0.353413655,0.465863454,0.180722892,-9.228344123
0.34939759,0.465863454,0.184738956,-9.227158365
0.345381526,0.465863454,0.18875502,-9.227539333
0.341365462,0.465863454,0.192771084,-9.236090343
0.337349398,0.465863454,0.196787149,-9.242785493
0.333333333,0.465863454,0.200803213,-9.254094299
0.329317269,0.465863454,0.204819277,-9.268387918
0.325301205,0.465863454,0.208835341,-9.295156018
0.321285141,0.465863454,0.212851406,-9.300276863
0.317269076,0.465863454,0.21686747,-9.31692911
0.313253012,0.465863454,0.220883534,-9.31692911
0.309236948,0.465863454,0.224899598,-9.336664592
0.305220884,0.465863454,0.228915663,-9.384233423
0.301204819,0.465863454,0.232931727,-9.418991568
0.297188755,0.465863454,0.236947791,-9.447593563
0.293172691,0.465863454,0.240963855,-9.471509165
0.289156627,0.465863454,0.24497992,-9.490838587
0.285140562,0.465863454,0.248995984,-9.512472804
0.281124498,0.465863454,0.253012048,-9.496576928
0.277108434,0.465863454,0.257028112,-9.530991666
0.273092369,0.465863454,0.261044177,-9.514820921
0.269076305,0.465863454,0.265060241,-9.486719849
0.265060241,0.465863454,0.269076305,-9.437509187
0.261044177,0.465863454,0.273092369,-9.436183988
0.257028112,0.465863454,0.277108434,-9.371545248
0.253012048,0.465863454,0.281124498,-9.334916658
0.248995984,0.465863454,0.285140562,-9.321090547
0.24497992,0.465863454,0.289156627,-9.332315073
0.240963855,0.465863454,0.293172691,-9.324725269
0.236947791,0.465863454,0.297188755,-9.296061164
0.232931727,0.465863454,0.301204819,-9.158812583
0.228915663,0.465863454,0.305220884,-9.164846374
0.224899598,0.465863454,0.309236948,-9.162231308
0.220883534,0.465863454,0.313253012,-9.138678535
0.21686747,0.465863454,0.317269076,-9.122804895
0.212851406,0.465863454,0.321285141,-9.1319825
0.208835341,0.465863454,0.325301205,-9.112851238
0.204819277,0.465863454,0.329317269,-9.112758152
0.200803213,0.465863454,0.333333333,-9.114344387
0.196787149,0.465863454,0.337349398,-9.087916718
0.192771084,0.465863454,0.341365462,-9.076928419
0.18875502,0.465863454,0.345381526,-9.071414892
0.184738956,0.465863454,0.34939759,-9.065907485
0.180722892,0.465863454,0.353413655,-9.053763182
0.176706827,0.465863454,0.357429719,-9.054557221
0.172690763,0.465863454,0.361445783,-9.044564641
0.168674699,0.465863454,0.365461847,-9.000610337
0.164658635,0.465863454,0.369477912,-9.005624579
0.16064257,0.465863454,0.373493976,-9.006393942
0.156626506,0.465863454,0.37751004,-9.001370045
0.152610442,0.465863454,0.381526104,-9.010169354
0.148594378,0.465863454,0.385542169,-9.010845707
0.144578313,0.465863454,0.389558233,-9.033315743
