Mn,Fe,Co,ASR600ºC (Ω·cm2)
0.060240964,0.381526104,0.558232932,75.63171986
0.0562249,0.381526104,0.562248996,75.63171986
0.052208835,0.381526104,0.56626506,75.5657769
0.048192771,0.381526104,0.570281124,75.50015487
0.044176707,0.381526104,0.574297189,75.40482013
0.040160643,0.381526104,0.578313253,75.22185157
0.036144578,0.381526104,0.582329317,75.22185157
0.032128514,0.381526104,0.586345382,75.22185157
0.02811245,0.381526104,0.590361446,75.2806706
0.024096386,0.381526104,0.59437751,75.28785928
0.020080321,0.381526104,0.598393574,75.4969855
0.016064257,0.381526104,0.602409639,75.37772342
0.012048193,0.381526104,0.606425703,75.46928248
0.008032129,0.381526104,0.610441767,75.47404356
0.004016064,0.381526104,0.614457831,75.47785011
1.11E-16,0.381526104,0.618473896,75.64177812
0.614457831,0.385542169,0,68.0849604
0.610441767,0.385542169,0.004016064,65.52104852
0.606425703,0.385542169,0.008032129,64.41794816
0.602409639,0.385542169,0.012048193,63.98280534
0.598393574,0.385542169,0.016064257,60.45464486
0.59437751,0.385542169,0.020080321,59.3791995
0.590361446,0.385542169,0.024096386,58.68240005
0.586345382,0.385542169,0.02811245,57.22795925
0.582329317,0.385542169,0.032128514,50.69499079
0.578313253,0.385542169,0.036144578,50.21899536
0.574297189,0.385542169,0.040160643,44.14917482
0.570281124,0.385542169,0.044176707,43.81115233
0.56626506,0.385542169,0.048192771,43.3542974
0.562248996,0.385542169,0.052208835,43.18923376
0.558232932,0.385542169,0.0562249,42.38017832
0.554216867,0.385542169,0.060240964,41.78491028
0.550200803,0.385542169,0.064257028,41.50938609
0.546184739,0.385542169,0.068273092,41.40437428
0.542168675,0.385542169,0.072289157,41.09819836
0.53815261,0.385542169,0.076305221,40.55862339
0.534136546,0.385542169,0.080321285,40.11849247
0.530120482,0.385542169,0.084337349,40.03412925
0.526104418,0.385542169,0.088353414,39.60982604
0.522088353,0.385542169,0.092369478,39.43673441
0.518072289,0.385542169,0.096385542,39.31725631
0.514056225,0.385542169,0.100401606,39.18473089
0.510040161,0.385542169,0.104417671,38.23387514
0.506024096,0.385542169,0.108433735,38.36221085
0.502008032,0.385542169,0.112449799,38.30535491
0.497991968,0.385542169,0.116465863,38.03788409
0.493975904,0.385542169,0.120481928,37.90277027
0.489959839,0.385542169,0.124497992,36.94777396
0.485943775,0.385542169,0.128514056,36.85336503
0.481927711,0.385542169,0.13253012,36.7289807
0.477911647,0.385542169,0.136546185,36.43578228
0.473895582,0.385542169,0.140562249,36.2294793
0.469879518,0.385542169,0.144578313,36.13877316
0.465863454,0.385542169,0.148594378,35.80559247
0.46184739,0.385542169,0.152610442,35.67298933
0.457831325,0.385542169,0.156626506,35.62742814
0.453815261,0.385542169,0.16064257,35.90684562
0.449799197,0.385542169,0.164658635,35.85951436
0.445783133,0.385542169,0.168674699,35.95646583
0.441767068,0.385542169,0.172690763,36.25608045
0.437751004,0.385542169,0.176706827,35.93230792
0.43373494,0.385542169,0.180722892,35.9428985
0.429718876,0.385542169,0.184738956,36.34433364
0.425702811,0.385542169,0.18875502,35.62993075
0.421686747,0.385542169,0.192771084,36.34352749
0.417670683,0.385542169,0.196787149,36.50728064
0.413654618,0.385542169,0.200803213,36.90711378
0.409638554,0.385542169,0.204819277,38.09692787
0.40562249,0.385542169,0.208835341,38.25321078
0.401606426,0.385542169,0.212851406,37.97633416
0.397590361,0.385542169,0.21686747,36.5125151
0.393574297,0.385542169,0.220883534,35.97337043
0.389558233,0.385542169,0.224899598,36.06887338
0.385542169,0.385542169,0.228915663,35.64531566
0.381526104,0.385542169,0.232931727,36.41691459
0.37751004,0.385542169,0.236947791,35.81153296
0.373493976,0.385542169,0.240963855,35.93419025
0.369477912,0.385542169,0.24497992,36.70308947
0.365461847,0.385542169,0.248995984,36.61250142
0.361445783,0.385542169,0.253012048,37.88848046
0.357429719,0.385542169,0.257028112,38.779141
0.353413655,0.385542169,0.261044177,38.85947992
0.34939759,0.385542169,0.265060241,38.66413535
0.345381526,0.385542169,0.269076305,37.63250516
0.341365462,0.385542169,0.273092369,36.93903376
0.337349398,0.385542169,0.277108434,36.73687664
0.333333333,0.385542169,0.281124498,36.46255712
0.329317269,0.385542169,0.285140562,36.1998512
0.325301205,0.385542169,0.289156627,36.1688552
0.321285141,0.385542169,0.293172691,35.8504012
0.317269076,0.385542169,0.297188755,36.11072777
0.313253012,0.385542169,0.301204819,37.11953279
0.309236948,0.385542169,0.305220884,37.29267249
0.305220884,0.385542169,0.309236948,38.27240198
0.301204819,0.385542169,0.313253012,40.02477773
0.297188755,0.385542169,0.317269076,40.81587894
0.293172691,0.385542169,0.321285141,40.89396965
0.289156627,0.385542169,0.325301205,41.29173496
0.285140562,0.385542169,0.329317269,41.10137682
0.281124498,0.385542169,0.333333333,40.93961704
0.277108434,0.385542169,0.337349398,41.1903865
0.273092369,0.385542169,0.341365462,41.63279182
0.269076305,0.385542169,0.345381526,41.59185523
0.265060241,0.385542169,0.34939759,42.06472762
0.261044177,0.385542169,0.353413655,42.80607638
0.257028112,0.385542169,0.357429719,43.77558573
0.253012048,0.385542169,0.361445783,44.31752161
0.248995984,0.385542169,0.365461847,45.46779888
0.24497992,0.385542169,0.369477912,45.45573605
0.240963855,0.385542169,0.373493976,45.4353766
0.236947791,0.385542169,0.37751004,45.30398947
0.232931727,0.385542169,0.381526104,45.64332344
0.228915663,0.385542169,0.385542169,45.40807233
0.224899598,0.385542169,0.389558233,45.40918174
0.220883534,0.385542169,0.393574297,46.90750682
0.21686747,0.385542169,0.397590361,46.90481206
0.212851406,0.385542169,0.401606426,47.08442113
0.208835341,0.385542169,0.40562249,47.00871348
0.204819277,0.385542169,0.409638554,47.55240359
0.200803213,0.385542169,0.413654618,47.14205835
0.196787149,0.385542169,0.417670683,45.00839236
0.192771084,0.385542169,0.421686747,43.76412226
0.18875502,0.385542169,0.425702811,43.44953407
0.184738956,0.385542169,0.429718876,43.91333933
0.180722892,0.385542169,0.43373494,44.13403202
0.176706827,0.385542169,0.437751004,43.80379566
0.172690763,0.385542169,0.441767068,44.67187138
0.168674699,0.385542169,0.445783133,46.72767906
0.164658635,0.385542169,0.449799197,47.18454237
0.16064257,0.385542169,0.453815261,47.32632204
0.156626506,0.385542169,0.457831325,47.67501857
0.152610442,0.385542169,0.46184739,47.37480036
0.148594378,0.385542169,0.465863454,47.28196549
0.144578313,0.385542169,0.469879518,47.39984172
0.140562249,0.385542169,0.473895582,47.39984172
0.136546185,0.385542169,0.477911647,47.39984172
0.13253012,0.385542169,0.481927711,47.08622552
0.128514056,0.385542169,0.485943775,46.76546447
0.124497992,0.385542169,0.489959839,47.07340423
0.120481928,0.385542169,0.493975904,47.07340423
0.116465863,0.385542169,0.497991968,47.28829159
0.112449799,0.385542169,0.502008032,47.28829159
0.108433735,0.385542169,0.506024096,47.10977434
0.104417671,0.385542169,0.510040161,47.10977434
0.100401606,0.385542169,0.514056225,46.99637453
0.096385542,0.385542169,0.518072289,47.84309336
0.092369478,0.385542169,0.522088353,57.54416419
0.088353414,0.385542169,0.526104418,61.0887096
0.084337349,0.385542169,0.530120482,63.92221609
0.080321285,0.385542169,0.534136546,74.25505833
0.076305221,0.385542169,0.53815261,75.6564979
0.072289157,0.385542169,0.542168675,75.6564979
0.068273092,0.385542169,0.546184739,76.10934074
0.064257028,0.385542169,0.550200803,75.93655472
0.060240964,0.385542169,0.554216867,75.83686364
0.0562249,0.385542169,0.558232932,75.63171986
0.052208835,0.385542169,0.562248996,75.63171986
0.048192771,0.385542169,0.56626506,75.5657769
0.044176707,0.385542169,0.570281124,75.50015487
0.040160643,0.385542169,0.574297189,75.40482013
0.036144578,0.385542169,0.578313253,75.22185157
0.032128514,0.385542169,0.582329317,75.22185157
0.02811245,0.385542169,0.586345382,75.22185157
0.024096386,0.385542169,0.590361446,75.2806706
0.020080321,0.385542169,0.59437751,75.28785928
0.016064257,0.385542169,0.598393574,75.4969855
0.012048193,0.385542169,0.602409639,75.37772342
0.008032129,0.385542169,0.606425703,75.46928248
0.004016064,0.385542169,0.610441767,75.47404356
1.11E-16,0.385542169,0.614457831,75.47785011
0.610441767,0.389558233,0,65.5133276
0.606425703,0.389558233,0.004016064,64.41035723
0.602409639,0.389558233,0.008032129,63.97526568
0.598393574,0.389558233,0.012048193,60.44752095
0.59437751,0.389558233,0.016064257,59.37220232
0.590361446,0.389558233,0.020080321,58.67548498
0.586345382,0.389558233,0.024096386,57.22121557
0.582329317,0.389558233,0.02811245,50.68901695
0.578313253,0.389558233,0.032128514,50.21307762
0.574297189,0.389558233,0.036144578,44.14397233
0.570281124,0.389558233,0.040160643,43.80598967
0.56626506,0.389558233,0.044176707,43.34918858
0.562248996,0.389558233,0.048192771,43.18414439
0.558232932,0.389558233,0.052208835,42.37518429
0.554216867,0.389558233,0.0562249,41.77998639
0.550200803,0.389558233,0.060240964,41.50449467
0.546184739,0.389558233,0.064257028,41.39949523
0.542168675,0.389558233,0.068273092,41.09335539
0.53815261,0.389558233,0.072289157,40.55384401
0.534136546,0.389558233,0.076305221,40.11376495
0.530120482,0.389558233,0.080321285,40.02941167
0.526104418,0.389558233,0.084337349,39.60515846
0.522088353,0.389558233,0.088353414,39.43208723
0.518072289,0.389558233,0.092369478,39.31262321
0.514056225,0.389558233,0.096385542,39.18011341
0.510040161,0.389558233,0.100401606,38.22936971
0.506024096,0.389558233,0.104417671,38.3576903
0.502008032,0.389558233,0.108433735,38.30084105
0.497991968,0.389558233,0.112449799,38.03340175
0.493975904,0.389558233,0.116465863,37.89830385
0.489959839,0.389558233,0.120481928,37.23621224
0.485943775,0.389558233,0.124497992,36.88182991
0.481927711,0.389558233,0.128514056,36.80816255
0.477911647,0.389558233,0.13253012,36.70019636
0.473895582,0.389558233,0.136546185,36.21854817
0.469879518,0.389558233,0.140562249,36.06464774
0.465863454,0.389558233,0.144578313,35.78243813
0.46184739,0.389558233,0.148594378,35.73635538
0.457831325,0.389558233,0.152610442,35.58575685
0.453815261,0.389558233,0.156626506,35.73513657
0.449799197,0.389558233,0.16064257,35.72120555
0.445783133,0.389558233,0.164658635,35.75355183
0.441767068,0.389558233,0.168674699,36.12063954
0.437751004,0.389558233,0.172690763,35.83034205
0.43373494,0.389558233,0.176706827,35.66549982
0.429718876,0.389558233,0.180722892,35.90098872
0.425702811,0.389558233,0.184738956,35.27436082
0.421686747,0.389558233,0.18875502,35.23935159
0.417670683,0.389558233,0.192771084,36.00993159
0.413654618,0.389558233,0.196787149,36.12987043
0.409638554,0.389558233,0.200803213,36.42639054
0.40562249,0.389558233,0.204819277,37.64028607
0.401606426,0.389558233,0.208835341,37.4348731
0.397590361,0.389558233,0.212851406,35.29773281
0.393574297,0.389558233,0.21686747,35.50160336
0.389558233,0.389558233,0.220883534,34.74632942
0.385542169,0.389558233,0.224899598,34.35552691
0.381526104,0.389558233,0.228915663,35.12498889
0.37751004,0.389558233,0.232931727,35.00048796
0.373493976,0.389558233,0.236947791,35.05474682
0.369477912,0.389558233,0.240963855,35.07818412
0.365461847,0.389558233,0.24497992,35.71577688
0.361445783,0.389558233,0.248995984,35.91753604
0.357429719,0.389558233,0.253012048,37.06853855
0.353413655,0.389558233,0.257028112,37.72637982
0.34939759,0.389558233,0.261044177,37.730883
0.345381526,0.389558233,0.265060241,37.42295095
0.341365462,0.389558233,0.269076305,36.14619168
0.337349398,0.389558233,0.273092369,36.20874242
0.333333333,0.389558233,0.277108434,36.15428982
0.329317269,0.389558233,0.281124498,35.70781856
0.325301205,0.389558233,0.285140562,35.6449495
0.321285141,0.389558233,0.289156627,35.44274103
0.317269076,0.389558233,0.293172691,35.45583943
0.313253012,0.389558233,0.297188755,35.85122467
0.309236948,0.389558233,0.301204819,36.98708875
0.305220884,0.389558233,0.305220884,37.14794967
0.301204819,0.389558233,0.309236948,38.16865539
0.297188755,0.389558233,0.313253012,39.9219606
0.293172691,0.389558233,0.317269076,40.62600281
0.289156627,0.389558233,0.321285141,40.86536632
0.285140562,0.389558233,0.325301205,40.82200859
0.281124498,0.389558233,0.329317269,40.86664107
0.277108434,0.389558233,0.333333333,40.76652926
0.273092369,0.389558233,0.337349398,40.96797926
0.269076305,0.389558233,0.341365462,41.40792595
0.265060241,0.389558233,0.345381526,41.61477176
0.261044177,0.389558233,0.34939759,42.41710566
0.257028112,0.389558233,0.353413655,42.98924486
0.253012048,0.389558233,0.357429719,44.06151533
0.248995984,0.389558233,0.361445783,44.27407932
0.24497992,0.389558233,0.365461847,45.28793234
0.240963855,0.389558233,0.369477912,45.01828055
0.236947791,0.389558233,0.373493976,45.11072186
0.232931727,0.389558233,0.37751004,45.22323389
0.228915663,0.389558233,0.381526104,45.32713122
0.224899598,0.389558233,0.385542169,45.31497822
0.220883534,0.389558233,0.389558233,45.32823865
0.21686747,0.389558233,0.393574297,46.56177056
0.212851406,0.389558233,0.397590361,46.79774573
0.208835341,0.389558233,0.401606426,46.72499485
0.204819277,0.389558233,0.40562249,46.92491918
0.200803213,0.389558233,0.409638554,46.80898584
0.196787149,0.389558233,0.413654618,45.00839236
0.192771084,0.389558233,0.417670683,43.55268027
0.18875502,0.389558233,0.421686747,43.44953407
0.184738956,0.389558233,0.425702811,43.44953407
0.180722892,0.389558233,0.429718876,43.91333933
0.176706827,0.389558233,0.43373494,43.80379566
0.172690763,0.389558233,0.437751004,43.79542942
0.168674699,0.389558233,0.441767068,46.5420554
0.164658635,0.389558233,0.445783133,47.18454237
0.16064257,0.389558233,0.449799197,47.32632204
0.156626506,0.389558233,0.453815261,47.67501857
0.152610442,0.389558233,0.457831325,47.08998844
0.148594378,0.389558233,0.46184739,47.28196549
0.144578313,0.389558233,0.465863454,47.39984172
0.140562249,0.389558233,0.469879518,47.39984172
0.136546185,0.389558233,0.473895582,47.39984172
0.13253012,0.389558233,0.477911647,47.08622552
0.128514056,0.389558233,0.481927711,46.76546447
0.124497992,0.389558233,0.485943775,47.07340423
0.120481928,0.389558233,0.489959839,47.07340423
0.116465863,0.389558233,0.493975904,47.07340423
0.112449799,0.389558233,0.497991968,47.28829159
0.108433735,0.389558233,0.502008032,47.10977434
0.104417671,0.389558233,0.506024096,47.10977434
0.100401606,0.389558233,0.510040161,46.99637453
0.096385542,0.389558233,0.514056225,46.70613997
0.092369478,0.389558233,0.518072289,47.84309336
0.088353414,0.389558233,0.522088353,57.54416419
0.084337349,0.389558233,0.526104418,61.0887096
0.080321285,0.389558233,0.530120482,63.92221609
0.076305221,0.389558233,0.534136546,74.25505833
0.072289157,0.389558233,0.53815261,75.6564979
0.068273092,0.389558233,0.542168675,75.6564979
0.064257028,0.389558233,0.546184739,76.10934074
0.060240964,0.389558233,0.550200803,75.93655472
0.0562249,0.389558233,0.554216867,75.83686364
0.052208835,0.389558233,0.558232932,75.63171986
0.048192771,0.389558233,0.562248996,75.63171986
0.044176707,0.389558233,0.56626506,75.5657769
0.040160643,0.389558233,0.570281124,75.50015487
0.036144578,0.389558233,0.574297189,75.40482013
0.032128514,0.389558233,0.578313253,75.22185157
0.02811245,0.389558233,0.582329317,75.22185157
0.024096386,0.389558233,0.586345382,75.22185157
0.020080321,0.389558233,0.590361446,75.2806706
0.016064257,0.389558233,0.59437751,75.28785928
0.012048193,0.389558233,0.598393574,75.4969855
0.008032129,0.389558233,0.602409639,75.37772342
0.004016064,0.389558233,0.606425703,75.46928248
1.11E-16,0.389558233,0.610441767,75.47404356
0.606425703,0.393574297,0,64.41035723
0.602409639,0.393574297,0.004016064,63.97526568
0.598393574,0.393574297,0.008032129,60.44752095
0.59437751,0.393574297,0.012048193,59.37220232
0.590361446,0.393574297,0.016064257,58.67548498
0.586345382,0.393574297,0.020080321,57.22121557
0.582329317,0.393574297,0.024096386,50.68133076
0.578313253,0.393574297,0.02811245,50.2054636
0.574297189,0.393574297,0.032128514,44.1372786
0.570281124,0.393574297,0.036144578,43.79934719
0.56626506,0.393574297,0.040160643,43.34261537
0.562248996,0.393574297,0.044176707,43.17759621
0.558232932,0.393574297,0.048192771,42.36875877
0.554216867,0.393574297,0.052208835,41.77365112
0.550200803,0.393574297,0.0562249,41.49820118
0.546184739,0.393574297,0.060240964,41.39321766
0.542168675,0.393574297,0.064257028,41.08712424
0.53815261,0.393574297,0.068273092,40.54769467
0.534136546,0.393574297,0.072289157,40.10768234
0.530120482,0.393574297,0.076305221,40.02334185
0.526104418,0.393574297,0.080321285,39.59918693
0.522088353,0.393574297,0.084337349,39.4261418
0.518072289,0.393574297,0.088353414,39.30669579
0.514056225,0.393574297,0.092369478,39.16464707
0.510040161,0.393574297,0.096385542,38.21427868
0.506024096,0.393574297,0.100401606,38.34254861
0.502008032,0.393574297,0.104417671,38.2857218
0.497991968,0.393574297,0.108433735,38.01838808
0.493975904,0.393574297,0.112449799,37.90573627
0.489959839,0.393574297,0.116465863,37.25196814
0.485943775,0.393574297,0.120481928,37.18360339
0.481927711,0.393574297,0.124497992,36.92228043
0.477911647,0.393574297,0.128514056,36.86487083
0.473895582,0.393574297,0.13253012,36.58744062
0.469879518,0.393574297,0.136546185,36.15857804
0.465863454,0.393574297,0.140562249,35.77122457
0.46184739,0.393574297,0.144578313,35.7754341
0.457831325,0.393574297,0.148594378,35.7110443
0.453815261,0.393574297,0.152610442,35.75549292
0.449799197,0.393574297,0.156626506,35.61228894
0.445783133,0.393574297,0.16064257,35.72363807
0.441767068,0.393574297,0.164658635,36.05352877
0.437751004,0.393574297,0.168674699,35.71895807
0.43373494,0.393574297,0.172690763,35.58248218
0.429718876,0.393574297,0.176706827,35.45444332
0.425702811,0.393574297,0.180722892,34.88932728
0.421686747,0.393574297,0.184738956,34.93406205
0.417670683,0.393574297,0.18875502,35.00280033
0.413654618,0.393574297,0.192771084,35.58089704
0.409638554,0.393574297,0.196787149,35.60456784
0.40562249,0.393574297,0.200803213,35.94001195
0.401606426,0.393574297,0.204819277,36.68573337
0.397590361,0.393574297,0.208835341,34.7922424
0.393574297,0.393574297,0.212851406,34.3182642
0.389558233,0.393574297,0.21686747,34.28846588
0.385542169,0.393574297,0.220883534,32.94554537
0.381526104,0.393574297,0.224899598,33.7980987
0.37751004,0.393574297,0.228915663,33.8914101
0.373493976,0.393574297,0.232931727,34.48761374
0.369477912,0.393574297,0.236947791,34.44619051
0.365461847,0.393574297,0.240963855,34.30184741
0.361445783,0.393574297,0.24497992,35.18214686
0.357429719,0.393574297,0.248995984,35.38089153
0.353413655,0.393574297,0.253012048,36.37744016
0.34939759,0.393574297,0.257028112,36.95088467
0.345381526,0.393574297,0.261044177,36.82036363
0.341365462,0.393574297,0.265060241,36.14745589
0.337349398,0.393574297,0.269076305,35.5641271
0.333333333,0.393574297,0.273092369,35.64386212
0.329317269,0.393574297,0.277108434,35.31349237
0.325301205,0.393574297,0.281124498,35.04518677
0.321285141,0.393574297,0.285140562,34.6739003
0.317269076,0.393574297,0.289156627,34.76373944
0.313253012,0.393574297,0.293172691,34.79389879
0.309236948,0.393574297,0.297188755,35.17610097
0.305220884,0.393574297,0.301204819,36.348536
0.301204819,0.393574297,0.305220884,36.50661978
0.297188755,0.393574297,0.309236948,37.4975935
0.293172691,0.393574297,0.313253012,39.15880948
0.289156627,0.393574297,0.317269076,40.17320854
0.285140562,0.393574297,0.321285141,39.88658727
0.281124498,0.393574297,0.325301205,40.06700607
0.277108434,0.393574297,0.329317269,40.24198973
0.273092369,0.393574297,0.333333333,40.09617587
0.269076305,0.393574297,0.337349398,40.19780623
0.265060241,0.393574297,0.341365462,40.97068661
0.261044177,0.393574297,0.345381526,41.44813041
0.257028112,0.393574297,0.34939759,42.13389867
0.253012048,0.393574297,0.353413655,42.79185654
0.248995984,0.393574297,0.357429719,43.53812517
0.24497992,0.393574297,0.361445783,43.61785682
0.240963855,0.393574297,0.365461847,44.36279731
0.236947791,0.393574297,0.369477912,44.4294278
0.232931727,0.393574297,0.373493976,44.76113768
0.228915663,0.393574297,0.37751004,44.66300018
0.224899598,0.393574297,0.381526104,44.96381117
0.220883534,0.393574297,0.385542169,44.96381117
0.21686747,0.393574297,0.389558233,44.72518565
0.212851406,0.393574297,0.393574297,45.93759575
0.208835341,0.393574297,0.397590361,46.07309268
0.204819277,0.393574297,0.401606426,46.11347078
0.200803213,0.393574297,0.40562249,45.67721867
0.196787149,0.393574297,0.409638554,44.31477413
0.192771084,0.393574297,0.413654618,43.070813
0.18875502,0.393574297,0.417670683,42.76120851
0.184738956,0.393574297,0.421686747,42.96880801
0.180722892,0.393574297,0.425702811,42.96880801
0.176706827,0.393574297,0.429718876,42.92869431
0.172690763,0.393574297,0.43373494,43.13619822
0.168674699,0.393574297,0.437751004,44.42614089
0.164658635,0.393574297,0.441767068,46.71097309
0.16064257,0.393574297,0.445783133,46.96506731
0.156626506,0.393574297,0.449799197,47.4827393
0.152610442,0.393574297,0.453815261,46.90006867
0.148594378,0.393574297,0.457831325,46.80816407
0.144578313,0.393574297,0.46184739,47.20867227
0.140562249,0.393574297,0.465863454,47.20867227
0.136546185,0.393574297,0.469879518,47.20867227
0.13253012,0.393574297,0.473895582,46.89632092
0.128514056,0.393574297,0.477911647,46.57685354
0.124497992,0.393574297,0.481927711,46.88355134
0.120481928,0.393574297,0.485943775,46.88355134
0.116465863,0.393574297,0.489959839,46.88355134
0.112449799,0.393574297,0.493975904,46.88355134
0.108433735,0.393574297,0.497991968,46.91977477
0.104417671,0.393574297,0.502008032,46.91977477
0.100401606,0.393574297,0.506024096,46.80683232
0.096385542,0.393574297,0.510040161,46.5177683
0.092369478,0.393574297,0.514056225,46.5177683
0.088353414,0.393574297,0.518072289,47.65013622
0.084337349,0.393574297,0.522088353,57.54416419
0.080321285,0.393574297,0.526104418,61.0887096
0.076305221,0.393574297,0.530120482,63.92221609
0.072289157,0.393574297,0.534136546,74.25505833
0.068273092,0.393574297,0.53815261,75.6564979
0.064257028,0.393574297,0.542168675,75.6564979
0.060240964,0.393574297,0.546184739,76.10934074
0.0562249,0.393574297,0.550200803,75.93655472
0.052208835,0.393574297,0.554216867,75.83686364
0.048192771,0.393574297,0.558232932,75.63171986
0.044176707,0.393574297,0.562248996,75.63171986
0.040160643,0.393574297,0.56626506,75.5657769
0.036144578,0.393574297,0.570281124,75.50015487
0.032128514,0.393574297,0.574297189,75.40482013
0.02811245,0.393574297,0.578313253,75.22185157
0.024096386,0.393574297,0.582329317,75.22185157
0.020080321,0.393574297,0.586345382,75.22185157
0.016064257,0.393574297,0.590361446,75.2806706
0.012048193,0.393574297,0.59437751,75.28785928
0.008032129,0.393574297,0.598393574,75.4969855
0.004016064,0.393574297,0.602409639,75.37772342
0,0.393574297,0.606425703,75.46928248
0.602409639,0.397590361,0,63.97526568
0.598393574,0.397590361,0.004016064,60.44752095
0.59437751,0.397590361,0.008032129,59.37220232
0.590361446,0.397590361,0.012048193,58.67548498
0.586345382,0.397590361,0.016064257,57.22121557
0.582329317,0.397590361,0.020080321,50.68133076
0.578313253,0.397590361,0.024096386,50.2054636
0.574297189,0.397590361,0.02811245,44.1372786
0.570281124,0.397590361,0.032128514,43.79934719
0.56626506,0.397590361,0.036144578,43.34261537
0.562248996,0.397590361,0.040160643,43.17759621
0.558232932,0.397590361,0.044176707,42.36875877
0.554216867,0.397590361,0.048192771,41.77365112
0.550200803,0.397590361,0.052208835,41.49820118
0.546184739,0.397590361,0.0562249,41.39321766
0.542168675,0.397590361,0.060240964,41.08712424
0.53815261,0.397590361,0.064257028,40.54769467
0.534136546,0.397590361,0.068273092,40.10768234
0.530120482,0.397590361,0.072289157,40.02334185
0.526104418,0.397590361,0.076305221,39.59918693
0.522088353,0.397590361,0.080321285,39.4261418
0.518072289,0.397590361,0.084337349,39.30669579
0.514056225,0.397590361,0.088353414,39.16464707
0.510040161,0.397590361,0.092369478,38.21427868
0.506024096,0.397590361,0.096385542,38.34254861
0.502008032,0.397590361,0.100401606,38.2857218
0.497991968,0.397590361,0.104417671,38.01838808
0.493975904,0.397590361,0.108433735,37.90573627
0.489959839,0.397590361,0.112449799,37.25196814
0.485943775,0.397590361,0.116465863,37.18360339
0.481927711,0.397590361,0.120481928,37.21490505
0.477911647,0.397590361,0.124497992,36.96974714
0.473895582,0.397590361,0.128514056,36.69082797
0.469879518,0.397590361,0.13253012,36.49640478
0.465863454,0.397590361,0.136546185,35.83448809
0.46184739,0.397590361,0.140562249,35.77598943
0.457831325,0.397590361,0.144578313,35.76185739
0.453815261,0.397590361,0.148594378,35.89318321
0.449799197,0.397590361,0.152610442,35.64429869
0.445783133,0.397590361,0.156626506,35.65335574
0.441767068,0.397590361,0.16064257,36.03213051
0.437751004,0.397590361,0.164658635,35.69127641
0.43373494,0.397590361,0.168674699,35.63316422
0.429718876,0.397590361,0.172690763,35.5076083
0.425702811,0.397590361,0.176706827,34.73150101
0.421686747,0.397590361,0.180722892,34.82965925
0.417670683,0.397590361,0.184738956,34.97340976
0.413654618,0.397590361,0.18875502,35.00123597
0.409638554,0.397590361,0.192771084,35.48478685
0.40562249,0.397590361,0.196787149,35.5436766
0.401606426,0.397590361,0.200803213,35.44190518
0.397590361,0.397590361,0.204819277,34.68690361
0.393574297,0.397590361,0.208835341,34.21987593
0.389558233,0.397590361,0.212851406,33.53072226
0.385542169,0.397590361,0.21686747,32.84215351
0.381526104,0.397590361,0.220883534,32.84215351
0.37751004,0.397590361,0.224899598,33.04696189
0.373493976,0.397590361,0.228915663,33.73721118
0.369477912,0.397590361,0.232931727,34.15330352
0.365461847,0.397590361,0.236947791,34.00770985
0.361445783,0.397590361,0.240963855,34.11121193
0.357429719,0.397590361,0.24497992,34.98661904
0.353413655,0.397590361,0.248995984,35.01222871
0.34939759,0.397590361,0.253012048,35.74872232
0.345381526,0.397590361,0.257028112,36.11586589
0.341365462,0.397590361,0.261044177,35.62130827
0.337349398,0.397590361,0.265060241,35.68847757
0.333333333,0.397590361,0.269076305,35.05854801
0.329317269,0.397590361,0.273092369,34.75804681
0.325301205,0.397590361,0.277108434,34.67167857
0.321285141,0.397590361,0.281124498,34.10375579
0.317269076,0.397590361,0.285140562,34.11096648
0.313253012,0.397590361,0.289156627,34.33680962
0.309236948,0.397590361,0.293172691,34.35014883
0.305220884,0.397590361,0.297188755,34.70415909
0.301204819,0.397590361,0.301204819,35.47994281
0.297188755,0.397590361,0.305220884,35.61585288
0.293172691,0.397590361,0.309236948,36.57127673
0.289156627,0.397590361,0.313253012,38.36710718
0.285140562,0.397590361,0.317269076,38.82449078
0.281124498,0.397590361,0.321285141,38.84676352
0.277108434,0.397590361,0.325301205,39.13400418
0.273092369,0.397590361,0.329317269,39.25834438
0.269076305,0.397590361,0.333333333,39.02240953
0.265060241,0.397590361,0.337349398,39.53080482
0.261044177,0.397590361,0.341365462,40.62897586
0.257028112,0.397590361,0.345381526,40.98406996
0.253012048,0.397590361,0.34939759,41.74961569
0.248995984,0.397590361,0.353413655,42.09116504
0.24497992,0.397590361,0.357429719,42.9144622
0.240963855,0.397590361,0.361445783,42.74840541
0.236947791,0.397590361,0.365461847,43.77028907
0.232931727,0.397590361,0.369477912,43.91900068
0.228915663,0.397590361,0.373493976,44.04004803
0.224899598,0.397590361,0.37751004,44.22784406
0.220883534,0.397590361,0.381526104,44.56847695
0.21686747,0.397590361,0.385542169,44.3909845
0.212851406,0.397590361,0.389558233,44.0604728
0.208835341,0.397590361,0.393574297,45.34034432
0.204819277,0.397590361,0.397590361,45.58479799
0.200803213,0.397590361,0.401606426,45.15595934
0.196787149,0.397590361,0.40562249,43.65037943
0.192771084,0.397590361,0.409638554,42.84977182
0.18875502,0.397590361,0.413654618,42.69106058
0.184738956,0.397590361,0.417670683,42.69106058
0.180722892,0.397590361,0.421686747,42.89831952
0.176706827,0.397590361,0.425702811,42.28586701
0.172690763,0.397590361,0.429718876,42.85008597
