Mn,Fe,Co,Area Specific Resistance at 700C - ASR_700 C (ohm cm^2)
0.124497992,0.333333333,0.542168675,10.14578225
0.120481928,0.333333333,0.546184739,10.17144212
0.116465863,0.333333333,0.550200803,10.18384142
0.112449799,0.333333333,0.554216867,10.17573117
0.108433735,0.333333333,0.558232932,10.15929293
0.104417671,0.333333333,0.562248996,10.15929293
0.100401606,0.333333333,0.56626506,10.15392533
0.096385542,0.333333333,0.570281124,10.17773685
0.092369478,0.333333333,0.574297189,10.16174241
0.088353414,0.333333333,0.578313253,10.12247882
0.084337349,0.333333333,0.582329317,10.12247882
0.080321285,0.333333333,0.586345382,10.12247882
0.076305221,0.333333333,0.590361446,10.05259919
0.072289157,0.333333333,0.59437751,10.03705126
0.068273092,0.333333333,0.598393574,9.911088856
0.064257028,0.333333333,0.602409639,9.893846724
0.060240964,0.333333333,0.606425703,9.875746121
0.0562249,0.333333333,0.610441767,9.868298861
0.052208835,0.333333333,0.614457831,9.860699246
0.048192771,0.333333333,0.618473896,9.826915674
0.044176707,0.333333333,0.62248996,9.819566938
0.040160643,0.333333333,0.626506024,9.819566938
0.036144578,0.333333333,0.630522088,9.819566938
0.032128514,0.333333333,0.634538153,9.819566938
0.02811245,0.333333333,0.638554217,9.819566938
0.024096386,0.333333333,0.642570281,9.819566938
0.020080321,0.333333333,0.646586345,9.819566938
0.016064257,0.333333333,0.65060241,9.819566938
0.012048193,0.333333333,0.654618474,9.819566938
0.008032129,0.333333333,0.658634538,9.819566938
0.004016064,0.333333333,0.662650602,9.819566938
1.11E-16,0.333333333,0.666666667,9.819566938
0.662650602,0.337349398,0,12.06137728
0.658634538,0.337349398,0.004016064,11.94907445
0.654618474,0.337349398,0.008032129,11.87643752
0.65060241,0.337349398,0.012048193,11.60604953
0.646586345,0.337349398,0.016064257,11.24157284
0.642570281,0.337349398,0.020080321,11.14920175
0.638554217,0.337349398,0.024096386,11.07736605
0.634538153,0.337349398,0.02811245,11.06169819
0.630522088,0.337349398,0.032128514,10.93518282
0.626506024,0.337349398,0.036144578,10.87328081
0.62248996,0.337349398,0.040160643,10.87307153
0.618473896,0.337349398,0.044176707,10.75145003
0.614457831,0.337349398,0.048192771,10.71820026
0.610441767,0.337349398,0.052208835,10.54550383
0.606425703,0.337349398,0.0562249,10.45168812
0.602409639,0.337349398,0.060240964,10.41999003
0.598393574,0.337349398,0.064257028,10.16299401
0.59437751,0.337349398,0.068273092,10.09075086
0.590361446,0.337349398,0.072289157,10.04762531
0.586345382,0.337349398,0.076305221,9.902824954
0.582329317,0.337349398,0.080321285,9.38704516
0.578313253,0.337349398,0.084337349,9.350068782
0.574297189,0.337349398,0.088353414,8.826162428
0.570281124,0.337349398,0.092369478,8.783129387
0.56626506,0.337349398,0.096385542,8.739612511
0.562248996,0.337349398,0.100401606,8.702239484
0.558232932,0.337349398,0.104417671,8.569573992
0.554216867,0.337349398,0.108433735,8.437309816
0.550200803,0.337349398,0.112449799,8.397326938
0.546184739,0.337349398,0.116465863,8.360476114
0.542168675,0.337349398,0.120481928,8.277076657
0.53815261,0.337349398,0.124497992,8.098533693
0.534136546,0.337349398,0.128514056,7.921155241
0.530120482,0.337349398,0.13253012,7.844714386
0.526104418,0.337349398,0.136546185,7.610102163
0.522088353,0.337349398,0.140562249,7.496155081
0.518072289,0.337349398,0.144578313,7.462182509
0.514056225,0.337349398,0.148594378,7.365716414
0.510040161,0.337349398,0.152610442,7.222643354
0.506024096,0.337349398,0.156626506,7.25651796
0.502008032,0.337349398,0.16064257,7.251221683
0.497991968,0.337349398,0.164658635,7.274228656
0.493975904,0.337349398,0.168674699,7.211427072
0.489959839,0.337349398,0.172690763,7.03210047
0.485943775,0.337349398,0.176706827,7.020939012
0.481927711,0.337349398,0.180722892,6.890725857
0.477911647,0.337349398,0.184738956,6.899725736
0.473895582,0.337349398,0.18875502,6.841923992
0.469879518,0.337349398,0.192771084,6.837135589
0.465863454,0.337349398,0.196787149,6.826064345
0.46184739,0.337349398,0.200803213,6.815041008
0.457831325,0.337349398,0.204819277,6.852853836
0.453815261,0.337349398,0.208835341,6.860373506
0.449799197,0.337349398,0.212851406,6.856007011
0.445783133,0.337349398,0.21686747,6.931564372
0.441767068,0.337349398,0.220883534,6.928248869
0.437751004,0.337349398,0.224899598,6.92552093
0.43373494,0.337349398,0.228915663,6.939968966
0.429718876,0.337349398,0.232931727,6.922813917
0.425702811,0.337349398,0.236947791,6.843246028
0.421686747,0.337349398,0.240963855,6.817009705
0.417670683,0.337349398,0.24497992,6.807778085
0.413654618,0.337349398,0.248995984,6.787932743
0.409638554,0.337349398,0.253012048,6.750453033
0.40562249,0.337349398,0.257028112,6.768889963
0.401606426,0.337349398,0.261044177,6.721755983
0.397590361,0.337349398,0.265060241,6.586676447
0.393574297,0.337349398,0.269076305,6.613792865
0.389558233,0.337349398,0.273092369,6.601253452
0.385542169,0.337349398,0.277108434,6.448384433
0.381526104,0.337349398,0.281124498,6.341096841
0.37751004,0.337349398,0.285140562,6.114745124
0.373493976,0.337349398,0.289156627,6.031651404
0.369477912,0.337349398,0.293172691,6.036892975
0.365461847,0.337349398,0.297188755,6.055199485
0.361445783,0.337349398,0.301204819,6.255997315
0.357429719,0.337349398,0.305220884,6.20438072
0.353413655,0.337349398,0.309236948,6.375186393
0.34939759,0.337349398,0.313253012,6.618347786
0.345381526,0.337349398,0.317269076,6.881936916
0.341365462,0.337349398,0.321285141,7.026493186
0.337349398,0.337349398,0.325301205,7.072699001
0.333333333,0.337349398,0.329317269,7.202152223
0.329317269,0.337349398,0.333333333,7.256089015
0.325301205,0.337349398,0.337349398,7.372762653
0.321285141,0.337349398,0.341365462,7.44945399
0.317269076,0.337349398,0.345381526,7.41894863
0.313253012,0.337349398,0.34939759,7.443230352
0.309236948,0.337349398,0.353413655,7.522834232
0.305220884,0.337349398,0.357429719,7.679991118
0.301204819,0.337349398,0.361445783,7.718930257
0.297188755,0.337349398,0.365461847,8.075810755
0.293172691,0.337349398,0.369477912,8.207074384
0.289156627,0.337349398,0.373493976,8.243124827
0.285140562,0.337349398,0.37751004,8.253690999
0.281124498,0.337349398,0.381526104,8.393941602
0.277108434,0.337349398,0.385542169,8.421206736
0.273092369,0.337349398,0.389558233,8.450012931
0.269076305,0.337349398,0.393574297,8.947121662
0.265060241,0.337349398,0.397590361,9.02775024
0.261044177,0.337349398,0.401606426,9.060014579
0.257028112,0.337349398,0.40562249,9.089110383
0.253012048,0.337349398,0.409638554,9.229886903
0.248995984,0.337349398,0.413654618,9.264319622
0.24497992,0.337349398,0.417670683,9.249915504
0.240963855,0.337349398,0.421686747,9.241472319
0.236947791,0.337349398,0.425702811,9.180436237
0.232931727,0.337349398,0.429718876,9.207978067
0.228915663,0.337349398,0.43373494,9.064588577
0.224899598,0.337349398,0.437751004,9.019672294
0.220883534,0.337349398,0.441767068,9.124292848
0.21686747,0.337349398,0.445783133,9.09873212
0.212851406,0.337349398,0.449799197,9.076255524
0.208835341,0.337349398,0.453815261,9.049009084
0.204819277,0.337349398,0.457831325,9.047898714
0.200803213,0.337349398,0.46184739,8.941555109
0.196787149,0.337349398,0.465863454,8.541314319
0.192771084,0.337349398,0.469879518,8.260670808
0.18875502,0.337349398,0.473895582,8.241878313
0.184738956,0.337349398,0.477911647,8.241878313
0.180722892,0.337349398,0.481927711,8.264592875
0.176706827,0.337349398,0.485943775,8.229819389
0.172690763,0.337349398,0.489959839,8.255082075
0.168674699,0.337349398,0.493975904,8.502425606
0.164658635,0.337349398,0.497991968,8.475601022
0.16064257,0.337349398,0.502008032,8.5158031
0.156626506,0.337349398,0.506024096,8.561108511
0.152610442,0.337349398,0.510040161,8.412445259
0.148594378,0.337349398,0.514056225,8.400384362
0.144578313,0.337349398,0.518072289,8.462416238
0.140562249,0.337349398,0.522088353,9.334899549
0.136546185,0.337349398,0.526104418,9.545434414
0.13253012,0.337349398,0.530120482,9.616866801
0.128514056,0.337349398,0.534136546,10.11484251
0.124497992,0.337349398,0.53815261,10.14578225
0.120481928,0.337349398,0.542168675,10.14578225
0.116465863,0.337349398,0.546184739,10.17144212
0.112449799,0.337349398,0.550200803,10.18384142
0.108433735,0.337349398,0.554216867,10.17573117
0.104417671,0.337349398,0.558232932,10.15929293
0.100401606,0.337349398,0.562248996,10.15929293
0.096385542,0.337349398,0.56626506,10.18301272
0.092369478,0.337349398,0.570281124,10.17773685
0.088353414,0.337349398,0.574297189,10.16174241
0.084337349,0.337349398,0.578313253,10.12247882
0.080321285,0.337349398,0.582329317,10.12247882
0.076305221,0.337349398,0.586345382,10.12247882
0.072289157,0.337349398,0.590361446,10.05259919
0.068273092,0.337349398,0.59437751,10.03705126
0.064257028,0.337349398,0.598393574,9.911088856
0.060240964,0.337349398,0.602409639,9.893846724
0.0562249,0.337349398,0.606425703,9.875746121
0.052208835,0.337349398,0.610441767,9.868298861
0.048192771,0.337349398,0.614457831,9.860699246
0.044176707,0.337349398,0.618473896,9.826915674
0.040160643,0.337349398,0.62248996,9.819566938
0.036144578,0.337349398,0.626506024,9.819566938
0.032128514,0.337349398,0.630522088,9.819566938
0.02811245,0.337349398,0.634538153,9.819566938
0.024096386,0.337349398,0.638554217,9.819566938
0.020080321,0.337349398,0.642570281,9.819566938
0.016064257,0.337349398,0.646586345,9.819566938
0.012048193,0.337349398,0.65060241,9.819566938
0.008032129,0.337349398,0.654618474,9.819566938
0.004016064,0.337349398,0.658634538,9.819566938
1.11E-16,0.337349398,0.662650602,9.819566938
0.658634538,0.341365462,0,11.94907445
0.654618474,0.341365462,0.004016064,11.87643752
0.65060241,0.341365462,0.008032129,11.60604953
0.646586345,0.341365462,0.012048193,11.24157284
0.642570281,0.341365462,0.016064257,11.14920175
0.638554217,0.341365462,0.020080321,11.07736605
0.634538153,0.341365462,0.024096386,11.06169819
0.630522088,0.341365462,0.02811245,10.93518282
0.626506024,0.341365462,0.032128514,10.87328081
0.62248996,0.341365462,0.036144578,10.87307153
0.618473896,0.341365462,0.040160643,10.75145003
0.614457831,0.341365462,0.044176707,10.71820026
0.610441767,0.341365462,0.048192771,10.54550383
0.606425703,0.341365462,0.052208835,10.45168812
0.602409639,0.341365462,0.0562249,10.41999003
0.598393574,0.341365462,0.060240964,10.16105288
0.59437751,0.341365462,0.064257028,10.08882353
0.590361446,0.341365462,0.068273092,10.04570621
0.586345382,0.341365462,0.072289157,9.900933517
0.582329317,0.341365462,0.076305221,9.383459656
0.578313253,0.341365462,0.080321285,9.346497401
0.574297189,0.341365462,0.084337349,8.822791159
0.570281124,0.341365462,0.088353414,8.779774555
0.56626506,0.341365462,0.092369478,8.736274302
0.562248996,0.341365462,0.096385542,8.698915549
0.558232932,0.341365462,0.100401606,8.566300731
0.554216867,0.341365462,0.104417671,8.434087075
0.550200803,0.341365462,0.108433735,8.394119469
0.546184739,0.341365462,0.112449799,8.357282721
0.542168675,0.341365462,0.116465863,8.273915119
0.53815261,0.341365462,0.120481928,8.116798309
0.534136546,0.341365462,0.124497992,7.946910646
0.530120482,0.341365462,0.128514056,7.884997401
0.526104418,0.341365462,0.13253012,7.661610762
0.522088353,0.341365462,0.136546185,7.564931672
0.518072289,0.341365462,0.140562249,7.456823413
0.514056225,0.341365462,0.144578313,7.415240955
0.510040161,0.341365462,0.148594378,7.238279373
0.506024096,0.341365462,0.152610442,7.259037261
0.502008032,0.341365462,0.156626506,7.251647824
0.497991968,0.341365462,0.16064257,7.228894637
0.493975904,0.341365462,0.164658635,7.206945127
0.489959839,0.341365462,0.168674699,7.05776088
0.485943775,0.341365462,0.172690763,7.020041165
0.481927711,0.341365462,0.176706827,6.928248044
0.477911647,0.341365462,0.180722892,6.892295877
0.473895582,0.341365462,0.184738956,6.843810114
0.469879518,0.341365462,0.18875502,6.809826047
0.465863454,0.341365462,0.192771084,6.80331261
0.46184739,0.341365462,0.196787149,6.813996447
0.457831325,0.341365462,0.200803213,6.788916772
0.453815261,0.341365462,0.204819277,6.837422193
0.449799197,0.341365462,0.208835341,6.855205428
0.445783133,0.341365462,0.212851406,6.858280952
0.441767068,0.341365462,0.21686747,6.936243511
0.437751004,0.341365462,0.220883534,6.892383167
0.43373494,0.341365462,0.224899598,6.918296031
0.429718876,0.341365462,0.228915663,6.900784995
0.425702811,0.341365462,0.232931727,6.84092092
0.421686747,0.341365462,0.236947791,6.84092092
0.417670683,0.341365462,0.240963855,6.808692027
0.413654618,0.341365462,0.24497992,6.805465028
0.409638554,0.341365462,0.248995984,6.753262806
0.40562249,0.341365462,0.253012048,6.748159453
0.401606426,0.341365462,0.257028112,6.715751299
0.397590361,0.341365462,0.261044177,6.576387205
0.393574297,0.341365462,0.265060241,6.549859164
0.389558233,0.341365462,0.269076305,6.59566721
0.385542169,0.341365462,0.273092369,6.493187108
0.381526104,0.341365462,0.277108434,6.35538059
0.37751004,0.341365462,0.281124498,6.13232474
0.373493976,0.341365462,0.285140562,6.046996357
0.369477912,0.341365462,0.289156627,6.033071139
0.365461847,0.341365462,0.293172691,6.005195341
0.361445783,0.341365462,0.297188755,6.041999071
0.357429719,0.341365462,0.301204819,6.207011441
0.353413655,0.341365462,0.305220884,6.201607067
0.34939759,0.341365462,0.309236948,6.36425989
0.345381526,0.341365462,0.313253012,6.654170602
0.341365462,0.341365462,0.317269076,6.896218528
0.337349398,0.341365462,0.321285141,7.032844959
0.333333333,0.341365462,0.325301205,7.119268473
0.329317269,0.341365462,0.329317269,7.256089015
0.325301205,0.341365462,0.333333333,7.268638082
0.321285141,0.341365462,0.337349398,7.327896928
0.317269076,0.341365462,0.341365462,7.419026041
0.313253012,0.341365462,0.345381526,7.380439676
0.309236948,0.341365462,0.34939759,7.449998083
0.305220884,0.341365462,0.353413655,7.541508041
0.301204819,0.341365462,0.357429719,7.679991118
0.297188755,0.341365462,0.361445783,7.729973124
0.293172691,0.341365462,0.365461847,8.114197316
0.289156627,0.341365462,0.369477912,8.219466708
0.285140562,0.341365462,0.373493976,8.203775725
0.281124498,0.341365462,0.37751004,8.297157
0.277108434,0.341365462,0.381526104,8.421206736
0.273092369,0.341365462,0.385542169,8.424925563
0.269076305,0.341365462,0.389558233,8.468632638
0.265060241,0.341365462,0.393574297,8.971692957
0.261044177,0.341365462,0.397590361,9.04191317
0.257028112,0.341365462,0.401606426,9.028615676
0.253012048,0.341365462,0.40562249,9.108885213
0.248995984,0.341365462,0.409638554,9.204770653
0.24497992,0.341365462,0.413654618,9.234326748
0.240963855,0.341365462,0.417670683,9.174698993
0.236947791,0.341365462,0.421686747,9.163577245
0.232931727,0.341365462,0.425702811,9.163577245
0.228915663,0.341365462,0.429718876,9.016893538
0.224899598,0.341365462,0.43373494,8.997786619
0.220883534,0.341365462,0.437751004,9.00310853
0.21686747,0.341365462,0.441767068,9.047166564
0.212851406,0.341365462,0.445783133,9.071613928
0.208835341,0.341365462,0.449799197,9.00943362
0.204819277,0.341365462,0.453815261,9.022039089
0.200803213,0.341365462,0.457831325,8.890175904
0.196787149,0.341365462,0.46184739,8.467287776
0.192771084,0.341365462,0.465863454,8.236050404
0.18875502,0.341365462,0.469879518,8.191166323
0.184738956,0.341365462,0.473895582,8.217313919
0.180722892,0.341365462,0.477911647,8.226962685
0.176706827,0.341365462,0.481927711,8.165138982
0.172690763,0.341365462,0.485943775,8.195781915
0.168674699,0.341365462,0.489959839,8.473829951
0.164658635,0.341365462,0.493975904,8.42388399
0.16064257,0.341365462,0.497991968,8.49042229
0.156626506,0.341365462,0.502008032,8.535592672
0.152610442,0.341365462,0.506024096,8.387372501
0.148594378,0.341365462,0.510040161,8.375347551
0.144578313,0.341365462,0.514056225,8.319097566
0.140562249,0.341365462,0.518072289,8.437194545
0.136546185,0.341365462,0.522088353,9.314514917
0.13253012,0.341365462,0.526104418,9.506570376
0.128514056,0.341365462,0.530120482,9.599742375
0.124497992,0.341365462,0.534136546,10.08681178
0.120481928,0.341365462,0.53815261,10.1326619
0.116465863,0.341365462,0.542168675,10.1326619
0.112449799,0.341365462,0.546184739,10.15828859
0.108433735,0.341365462,0.550200803,10.17067186
0.104417671,0.341365462,0.554216867,10.16257209
0.100401606,0.341365462,0.558232932,10.14615512
0.096385542,0.341365462,0.562248996,10.17522025
0.092369478,0.341365462,0.56626506,10.16984423
0.088353414,0.341365462,0.570281124,10.16457518
0.084337349,0.341365462,0.574297189,10.14860142
0.080321285,0.341365462,0.578313253,10.10938861
0.076305221,0.341365462,0.582329317,10.10938861
0.072289157,0.341365462,0.586345382,10.10938861
0.068273092,0.341365462,0.590361446,10.03959935
0.064257028,0.341365462,0.59437751,10.02407152
0.060240964,0.341365462,0.598393574,9.898272012
0.0562249,0.341365462,0.602409639,9.881052177
0.052208835,0.341365462,0.606425703,9.862974981
0.048192771,0.341365462,0.610441767,9.855537353
0.044176707,0.341365462,0.614457831,9.847947565
0.040160643,0.341365462,0.618473896,9.814207681
0.036144578,0.341365462,0.62248996,9.806868448
0.032128514,0.341365462,0.626506024,9.806868448
0.02811245,0.341365462,0.630522088,9.806868448
0.024096386,0.341365462,0.634538153,9.806868448
0.020080321,0.341365462,0.638554217,9.806868448
0.016064257,0.341365462,0.642570281,9.806868448
0.012048193,0.341365462,0.646586345,9.806868448
0.008032129,0.341365462,0.65060241,9.806868448
0.004016064,0.341365462,0.654618474,9.806868448
0,0.341365462,0.658634538,9.806868448
0.654618474,0.345381526,0,11.87643752
0.65060241,0.345381526,0.004016064,11.60604953
0.646586345,0.345381526,0.008032129,11.24157284
0.642570281,0.345381526,0.012048193,11.14920175
0.638554217,0.345381526,0.016064257,11.07736605
0.634538153,0.345381526,0.020080321,11.06169819
0.630522088,0.345381526,0.024096386,10.93518282
0.626506024,0.345381526,0.02811245,10.87328081
0.62248996,0.345381526,0.032128514,10.87307153
0.618473896,0.345381526,0.036144578,10.75145003
0.614457831,0.345381526,0.040160643,10.71820026
0.610441767,0.345381526,0.044176707,10.54550383
0.606425703,0.345381526,0.048192771,10.45168812
0.602409639,0.345381526,0.052208835,10.41999003
0.598393574,0.345381526,0.0562249,10.16105288
0.59437751,0.345381526,0.060240964,10.08882353
0.590361446,0.345381526,0.064257028,10.04570621
0.586345382,0.345381526,0.068273092,9.900933517
0.582329317,0.345381526,0.072289157,9.383459656
0.578313253,0.345381526,0.076305221,9.346497401
0.574297189,0.345381526,0.080321285,8.822791159
0.570281124,0.345381526,0.084337349,8.779774555
0.56626506,0.345381526,0.088353414,8.736274302
0.562248996,0.345381526,0.092369478,8.698915549
0.558232932,0.345381526,0.096385542,8.566300731
0.554216867,0.345381526,0.100401606,8.434087075
0.550200803,0.345381526,0.104417671,8.394119469
0.546184739,0.345381526,0.108433735,8.357282721
0.542168675,0.345381526,0.112449799,8.273915119
0.53815261,0.345381526,0.116465863,8.116798309
0.534136546,0.345381526,0.120481928,7.971321254
0.530120482,0.345381526,0.124497992,7.917079038
0.526104418,0.345381526,0.128514056,7.707226529
0.522088353,0.345381526,0.13253012,7.621740196
0.518072289,0.345381526,0.136546185,7.530777897
0.514056225,0.345381526,0.140562249,7.415369447
0.510040161,0.345381526,0.144578313,7.269844856
0.506024096,0.345381526,0.148594378,7.282450014
0.502008032,0.345381526,0.152610442,7.261841597
0.497991968,0.345381526,0.156626506,7.223867005
0.493975904,0.345381526,0.16064257,7.169609096
0.489959839,0.345381526,0.164658635,7.060838131
0.485943775,0.345381526,0.168674699,7.053113095
0.481927711,0.345381526,0.172690763,6.93462621
0.477911647,0.345381526,0.176706827,6.939052059
0.473895582,0.345381526,0.180722892,6.835638623
0.469879518,0.345381526,0.184738956,6.820771512
0.465863454,0.345381526,0.18875502,6.794909192
0.46184739,0.345381526,0.192771084,6.802637257
0.457831325,0.345381526,0.196787149,6.799222839
0.453815261,0.345381526,0.200803213,6.784951913
0.449799197,0.345381526,0.204819277,6.841473862
0.445783133,0.345381526,0.208835341,6.860249903
0.441767068,0.345381526,0.212851406,6.872154348
0.437751004,0.345381526,0.21686747,6.902368974
0.43373494,0.345381526,0.220883534,6.885161799
0.429718876,0.345381526,0.224899598,6.882479978
0.425702811,0.345381526,0.228915663,6.798145628
0.421686747,0.345381526,0.232931727,6.837864853
0.417670683,0.345381526,0.236947791,6.831842962
0.413654618,0.345381526,0.240963855,6.805650357
0.409638554,0.345381526,0.24497992,6.769981058
0.40562249,0.345381526,0.248995984,6.750245898
0.401606426,0.345381526,0.253012048,6.694467127
0.397590361,0.345381526,0.257028112,6.569809318
0.393574297,0.345381526,0.261044177,6.539576223
0.389558233,0.345381526,0.265060241,6.522900874
0.385542169,0.345381526,0.269076305,6.474271912
0.381526104,0.345381526,0.273092369,6.434288115
0.37751004,0.345381526,0.277108434,6.146090085
0.373493976,0.345381526,0.281124498,6.064333708
0.369477912,0.345381526,0.285140562,6.048372339
0.365461847,0.345381526,0.289156627,6.001346576
0.361445783,0.345381526,0.293172691,5.988263563
0.357429719,0.345381526,0.297188755,5.99084682
0.353413655,0.345381526,0.301204819,6.200260279
0.34939759,0.345381526,0.305220884,6.180817462
0.345381526,0.345381526,0.309236948,6.378845947
0.341365462,0.345381526,0.313253012,6.674285651
0.337349398,0.345381526,0.317269076,6.902452535
0.333333333,0.345381526,0.321285141,7.070769271
0.329317269,0.345381526,0.325301205,7.17258455
0.325301205,0.345381526,0.329317269,7.268638082
0.321285141,0.345381526,0.333333333,7.196642228
0.317269076,0.345381526,0.337349398,7.29796549
0.313253012,0.345381526,0.341365462,7.380516685
0.309236948,0.345381526,0.345381526,7.387150316
0.305220884,0.345381526,0.34939759,7.468491093
0.301204819,0.345381526,0.353413655,7.541508041
0.297188755,0.345381526,0.357429719,7.685585976
0.293172691,0.345381526,0.361445783,7.766715823
0.289156627,0.345381526,0.365461847,8.1264494
0.285140562,0.345381526,0.369477912,8.18023054
0.281124498,0.345381526,0.373493976,8.24697886
0.277108434,0.345381526,0.37751004,8.324107758
0.273092369,0.345381526,0.381526104,8.424925563
0.269076305,0.345381526,0.385542169,8.44348999
0.265060241,0.345381526,0.389558233,8.491889869
0.261044177,0.345381526,0.393574297,8.990696229
0.257028112,0.345381526,0.397590361,9.023006251
0.253012048,0.345381526,0.401606426,9.078917448
0.248995984,0.345381526,0.40562249,9.100810999
0.24497992,0.345381526,0.409638554,9.191850521
0.240963855,0.345381526,0.413654618,9.176088006
0.236947791,0.345381526,0.417670683,9.125222409
0.232931727,0.345381526,0.421686747,9.163577245
0.228915663,0.345381526,0.425702811,8.989923258
0.224899598,0.345381526,0.429718876,8.966909942
0.220883534,0.345381526,0.43373494,8.997786619
0.21686747,0.345381526,0.437751004,8.952080489
0.212851406,0.345381526,0.441767068,9.047166564
0.208835341,0.345381526,0.445783133,9.031744737
0.204819277,0.345381526,0.449799197,9.00943362
0.200803213,0.345381526,0.453815261,8.891266918
0.196787149,0.345381526,0.457831325,8.467287776
0.192771084,0.345381526,0.46184739,8.189076568
0.18875502,0.345381526,0.465863454,8.191166323
0.184738956,0.345381526,0.469879518,8.191166323
0.180722892,0.345381526,0.473895582,8.226962685
0.176706827,0.345381526,0.477911647,8.152258912
0.172690763,0.345381526,0.481927711,8.155676492
0.168674699,0.345381526,0.485943775,8.442750025
0.164658635,0.345381526,0.489959839,8.4206497
0.16064257,0.345381526,0.493975904,8.463840759
0.156626506,0.345381526,0.497991968,8.535592672
0.152610442,0.345381526,0.502008032,8.387372501
0.148594378,0.345381526,0.506024096,8.375347551
0.144578313,0.345381526,0.510040161,8.319097566
0.140562249,0.345381526,0.514056225,8.319097566
0.136546185,0.345381526,0.518072289,8.43419981
0.13253012,0.345381526,0.522088353,9.225517725
0.128514056,0.345381526,0.526104418,9.421937825
0.124497992,0.345381526,0.530120482,9.561066832
0.120481928,0.345381526,0.534136546,10.04971917
0.116465863,0.345381526,0.53815261,10.09540069
0.112449799,0.345381526,0.542168675,10.09540069
0.108433735,0.345381526,0.546184739,10.12093314
0.104417671,0.345381526,0.550200803,10.13327087
0.100401606,0.345381526,0.554216867,10.12520089
0.096385542,0.345381526,0.558232932,10.13780253
0.092369478,0.345381526,0.562248996,10.13780253
0.088353414,0.345381526,0.56626506,10.13244628
0.084337349,0.345381526,0.570281124,10.12719661
0.080321285,0.345381526,0.574297189,10.11128159
0.076305221,0.345381526,0.578313253,10.07221298
0.072289157,0.345381526,0.582329317,10.07221298
0.068273092,0.345381526,0.586345382,10.07221298
0.064257028,0.345381526,0.590361446,10.00268035
0.060240964,0.345381526,0.59437751,9.987209625
0.0562249,0.345381526,0.598393574,9.874514001
0.052208835,0.345381526,0.602409639,9.857335497
0.048192771,0.345381526,0.606425703,9.839301691
0.044176707,0.345381526,0.610441767,9.831881914
0.040160643,0.345381526,0.614457831,9.824310343
0.036144578,0.345381526,0.618473896,9.790651443
0.032128514,0.345381526,0.62248996,9.783329826
0.02811245,0.345381526,0.626506024,9.783329826
0.024096386,0.345381526,0.630522088,9.783329826
0.020080321,0.345381526,0.634538153,9.783329826
0.016064257,0.345381526,0.638554217,9.783329826
0.012048193,0.345381526,0.642570281,9.783329826
0.008032129,0.345381526,0.646586345,9.783329826
0.004016064,0.345381526,0.65060241,9.783329826
1.11E-16,0.345381526,0.654618474,9.783329826
0.65060241,0.34939759,0,11.60604953
0.646586345,0.34939759,0.004016064,11.24157284
0.642570281,0.34939759,0.008032129,11.14920175
0.638554217,0.34939759,0.012048193,11.07736605
0.634538153,0.34939759,0.016064257,11.06169819
0.630522088,0.34939759,0.020080321,10.93518282
0.626506024,0.34939759,0.024096386,10.87328081
0.62248996,0.34939759,0.02811245,10.87307153
0.618473896,0.34939759,0.032128514,10.75145003
0.614457831,0.34939759,0.036144578,10.71820026
0.610441767,0.34939759,0.040160643,10.54550383
0.606425703,0.34939759,0.044176707,10.45168812
0.602409639,0.34939759,0.048192771,10.41999003
0.598393574,0.34939759,0.052208835,10.16105288
0.59437751,0.34939759,0.0562249,10.08882353
0.590361446,0.34939759,0.060240964,10.04570621
0.586345382,0.34939759,0.064257028,9.900933517
0.582329317,0.34939759,0.068273092,9.383459656
0.578313253,0.34939759,0.072289157,9.346497401
0.574297189,0.34939759,0.076305221,8.822791159
0.570281124,0.34939759,0.080321285,8.779774555
0.56626506,0.34939759,0.084337349,8.736274302
0.562248996,0.34939759,0.088353414,8.698915549
0.558232932,0.34939759,0.092369478,8.566300731
0.554216867,0.34939759,0.096385542,8.434087075
0.550200803,0.34939759,0.100401606,8.394119469
0.546184739,0.34939759,0.104417671,8.357282721
0.542168675,0.34939759,0.108433735,8.273915119
0.53815261,0.34939759,0.112449799,8.116798309
0.534136546,0.34939759,0.116465863,7.971321254
0.530120482,0.34939759,0.120481928,7.941398012
0.526104418,0.34939759,0.124497992,7.738584871
0.522088353,0.34939759,0.128514056,7.667118581
0.518072289,0.34939759,0.13253012,7.587329944
0.514056225,0.34939759,0.136546185,7.488912804
0.510040161,0.34939759,0.140562249,7.269970829
0.506024096,0.34939759,0.144578313,7.311854347
0.502008032,0.34939759,0.148594378,7.282918935
0.497991968,0.34939759,0.152610442,7.231693756
0.493975904,0.34939759,0.156626506,7.16231706
0.489959839,0.34939759,0.16064257,7.02199855
0.485943775,0.34939759,0.164658635,7.053917578
0.481927711,0.34939759,0.168674699,6.988136335
0.477911647,0.34939759,0.172690763,6.941856287
0.473895582,0.34939759,0.176706827,6.878459297
0.469879518,0.34939759,0.180722892,6.809112177
0.465863454,0.34939759,0.184738956,6.802318837
0.46184739,0.34939759,0.18875502,6.790728811
0.457831325,0.34939759,0.192771084,6.784385689
0.453815261,0.34939759,0.196787149,6.791745574
0.449799197,0.34939759,0.200803213,6.785469344
0.445783133,0.34939759,0.204819277,6.842975398
0.441767068,0.34939759,0.208835341,6.875388197
0.437751004,0.34939759,0.212851406,6.839447495
0.43373494,0.34939759,0.21686747,6.895998903
