Mn,Fe,Co,Oxygen Diffusion Coefficient - log(D*)_400C (cm^2/s)
0.064257028,0.232931727,0.702811245,-13.28144
0.060240964,0.232931727,0.706827309,-13.28144
0.0562249,0.232931727,0.710843373,-13.28144
0.052208835,0.232931727,0.714859438,-13.28144
0.048192771,0.232931727,0.718875502,-13.28144
0.044176707,0.232931727,0.722891566,-13.28144
0.040160643,0.232931727,0.726907631,-13.28144
0.036144578,0.232931727,0.730923695,-13.28144
0.032128514,0.232931727,0.734939759,-13.28144
0.02811245,0.232931727,0.738955823,-13.28144
0.024096386,0.232931727,0.742971888,-13.28144
0.020080321,0.232931727,0.746987952,-13.28144
0.016064257,0.232931727,0.751004016,-13.28144
0.012048193,0.232931727,0.75502008,-13.28144
0.008032129,0.232931727,0.759036145,-13.28144
0.004016064,0.232931727,0.763052209,-13.28144
1.11E-16,0.232931727,0.767068273,-13.28144
0.763052209,0.236947791,0,-16.09869988
0.759036145,0.236947791,0.004016064,-16.09869988
0.75502008,0.236947791,0.008032129,-16.09869988
0.751004016,0.236947791,0.012048193,-16.09869988
0.746987952,0.236947791,0.016064257,-16.09869988
0.742971888,0.236947791,0.020080321,-16.09869988
0.738955823,0.236947791,0.024096386,-16.09869988
0.734939759,0.236947791,0.02811245,-16.09869988
0.730923695,0.236947791,0.032128514,-16.09869988
0.726907631,0.236947791,0.036144578,-16.09869988
0.722891566,0.236947791,0.040160643,-16.09869988
0.718875502,0.236947791,0.044176707,-16.09869988
0.714859438,0.236947791,0.048192771,-16.09869988
0.710843373,0.236947791,0.052208835,-16.09869988
0.706827309,0.236947791,0.0562249,-16.09869988
0.702811245,0.236947791,0.060240964,-16.09869988
0.698795181,0.236947791,0.064257028,-16.09869988
0.694779116,0.236947791,0.068273092,-16.09869988
0.690763052,0.236947791,0.072289157,-16.09869988
0.686746988,0.236947791,0.076305221,-16.09869988
0.682730924,0.236947791,0.080321285,-16.09636323
0.678714859,0.236947791,0.084337349,-16.09636323
0.674698795,0.236947791,0.088353414,-16.09636323
0.670682731,0.236947791,0.092369478,-16.09636323
0.666666667,0.236947791,0.096385542,-16.09504263
0.662650602,0.236947791,0.100401606,-16.08978025
0.658634538,0.236947791,0.104417671,-16.06444841
0.654618474,0.236947791,0.108433735,-16.04440396
0.65060241,0.236947791,0.112449799,-15.99268418
0.646586345,0.236947791,0.116465863,-15.88084681
0.642570281,0.236947791,0.120481928,-15.86709245
0.638554217,0.236947791,0.124497992,-15.85089819
0.634538153,0.236947791,0.128514056,-15.85421162
0.630522088,0.236947791,0.13253012,-15.85471017
0.626506024,0.236947791,0.136546185,-15.8554704
0.62248996,0.236947791,0.140562249,-15.85588088
0.618473896,0.236947791,0.144578313,-15.85475865
0.614457831,0.236947791,0.148594378,-15.85568347
0.610441767,0.236947791,0.152610442,-15.83792711
0.606425703,0.236947791,0.156626506,-15.82928435
0.602409639,0.236947791,0.16064257,-15.8208637
0.598393574,0.236947791,0.164658635,-15.7901355
0.59437751,0.236947791,0.168674699,-15.78888703
0.590361446,0.236947791,0.172690763,-15.77589444
0.586345382,0.236947791,0.176706827,-15.73593578
0.582329317,0.236947791,0.180722892,-15.60728277
0.578313253,0.236947791,0.184738956,-15.59294244
0.574297189,0.236947791,0.18875502,-15.38043026
0.570281124,0.236947791,0.192771084,-15.41080879
0.56626506,0.236947791,0.196787149,-15.42105089
0.562248996,0.236947791,0.200803213,-15.46346087
0.558232932,0.236947791,0.204819277,-15.5497584
0.554216867,0.236947791,0.208835341,-15.59231939
0.550200803,0.236947791,0.212851406,-15.58072675
0.546184739,0.236947791,0.21686747,-15.58326796
0.542168675,0.236947791,0.220883534,-15.58491222
0.53815261,0.236947791,0.224899598,-15.58762901
0.534136546,0.236947791,0.228915663,-15.58060491
0.530120482,0.236947791,0.232931727,-15.5623197
0.526104418,0.236947791,0.236947791,-15.53179545
0.522088353,0.236947791,0.240963855,-15.5313628
0.518072289,0.236947791,0.24497992,-15.51322386
0.514056225,0.236947791,0.248995984,-15.48381283
0.510040161,0.236947791,0.253012048,-15.44328766
0.506024096,0.236947791,0.257028112,-15.39861789
0.502008032,0.236947791,0.261044177,-15.38541185
0.497991968,0.236947791,0.265060241,-15.36391372
0.493975904,0.236947791,0.269076305,-15.34114685
0.489959839,0.236947791,0.273092369,-15.29573496
0.485943775,0.236947791,0.277108434,-15.23228521
0.481927711,0.236947791,0.281124498,-15.20313788
0.477911647,0.236947791,0.285140562,-15.19433731
0.473895582,0.236947791,0.289156627,-15.16010718
0.469879518,0.236947791,0.293172691,-15.14585877
0.465863454,0.236947791,0.297188755,-15.05645443
0.46184739,0.236947791,0.301204819,-14.98531497
0.457831325,0.236947791,0.305220884,-14.95611357
0.453815261,0.236947791,0.309236948,-14.89777609
0.449799197,0.236947791,0.313253012,-14.81513304
0.445783133,0.236947791,0.317269076,-14.74539896
0.441767068,0.236947791,0.321285141,-14.73769914
0.437751004,0.236947791,0.325301205,-14.74231725
0.43373494,0.236947791,0.329317269,-14.74020794
0.429718876,0.236947791,0.333333333,-14.73659939
0.425702811,0.236947791,0.337349398,-14.73447197
0.421686747,0.236947791,0.341365462,-14.7398863
0.417670683,0.236947791,0.345381526,-14.73371671
0.413654618,0.236947791,0.34939759,-14.72601897
0.409638554,0.236947791,0.353413655,-14.70269119
0.40562249,0.236947791,0.357429719,-14.62790293
0.401606426,0.236947791,0.361445783,-14.61219774
0.397590361,0.236947791,0.365461847,-14.52283499
0.393574297,0.236947791,0.369477912,-14.43827922
0.389558233,0.236947791,0.373493976,-14.39830925
0.385542169,0.236947791,0.37751004,-14.36030185
0.381526104,0.236947791,0.381526104,-14.34327789
0.37751004,0.236947791,0.385542169,-14.25188788
0.373493976,0.236947791,0.389558233,-14.21500516
0.369477912,0.236947791,0.393574297,-14.13638747
0.365461847,0.236947791,0.397590361,-14.10400884
0.361445783,0.236947791,0.401606426,-14.09726138
0.357429719,0.236947791,0.40562249,-14.0801087
0.353413655,0.236947791,0.409638554,-14.05789357
0.34939759,0.236947791,0.413654618,-14.01637411
0.345381526,0.236947791,0.417670683,-14.00480456
0.341365462,0.236947791,0.421686747,-13.95445218
0.337349398,0.236947791,0.425702811,-13.94175095
0.333333333,0.236947791,0.429718876,-13.91168857
0.329317269,0.236947791,0.43373494,-13.85999483
0.325301205,0.236947791,0.437751004,-13.85581733
0.321285141,0.236947791,0.441767068,-13.82981417
0.317269076,0.236947791,0.445783133,-13.82215746
0.313253012,0.236947791,0.449799197,-13.82242335
0.309236948,0.236947791,0.453815261,-13.82242335
0.305220884,0.236947791,0.457831325,-13.82499278
0.301204819,0.236947791,0.46184739,-13.82008451
0.297188755,0.236947791,0.465863454,-13.81378798
0.293172691,0.236947791,0.469879518,-13.80797225
0.289156627,0.236947791,0.473895582,-13.80576665
0.285140562,0.236947791,0.477911647,-13.80083717
0.281124498,0.236947791,0.481927711,-13.79464325
0.277108434,0.236947791,0.485943775,-13.78548866
0.273092369,0.236947791,0.489959839,-13.77921707
0.269076305,0.236947791,0.493975904,-13.76653479
0.265060241,0.236947791,0.497991968,-13.75693133
0.261044177,0.236947791,0.502008032,-13.73313665
0.257028112,0.236947791,0.506024096,-13.71472246
0.253012048,0.236947791,0.510040161,-13.68868198
0.248995984,0.236947791,0.514056225,-13.68676881
0.24497992,0.236947791,0.518072289,-13.6726709
0.240963855,0.236947791,0.522088353,-13.52023213
0.236947791,0.236947791,0.526104418,-13.48633114
0.232931727,0.236947791,0.530120482,-13.45742153
0.228915663,0.236947791,0.534136546,-13.40574437
0.224899598,0.236947791,0.53815261,-13.39947829
0.220883534,0.236947791,0.542168675,-13.39668666
0.21686747,0.236947791,0.546184739,-13.39221856
0.212851406,0.236947791,0.550200803,-13.38520097
0.208835341,0.236947791,0.554216867,-13.38178011
0.204819277,0.236947791,0.558232932,-13.37252852
0.200803213,0.236947791,0.562248996,-13.37056108
0.196787149,0.236947791,0.56626506,-13.36568521
0.192771084,0.236947791,0.570281124,-13.36187976
0.18875502,0.236947791,0.574297189,-13.34969572
0.184738956,0.236947791,0.578313253,-13.31858539
0.180722892,0.236947791,0.582329317,-13.315436
0.176706827,0.236947791,0.586345382,-13.315436
0.172690763,0.236947791,0.590361446,-13.31170142
0.168674699,0.236947791,0.59437751,-13.30767347
0.164658635,0.236947791,0.598393574,-13.29813469
0.16064257,0.236947791,0.602409639,-13.2946088
0.156626506,0.236947791,0.606425703,-13.29135869
0.152610442,0.236947791,0.610441767,-13.29178767
0.148594378,0.236947791,0.614457831,-13.29153181
0.144578313,0.236947791,0.618473896,-13.2884989
0.140562249,0.236947791,0.62248996,-13.28794031
0.136546185,0.236947791,0.626506024,-13.28794031
0.13253012,0.236947791,0.630522088,-13.28560986
0.128514056,0.236947791,0.634538153,-13.28560986
0.124497992,0.236947791,0.638554217,-13.28415324
0.120481928,0.236947791,0.642570281,-13.28415324
0.116465863,0.236947791,0.646586345,-13.28415324
0.112449799,0.236947791,0.65060241,-13.28415324
0.108433735,0.236947791,0.654618474,-13.28415324
0.104417671,0.236947791,0.658634538,-13.28375741
0.100401606,0.236947791,0.662650602,-13.28342991
0.096385542,0.236947791,0.666666667,-13.28122227
0.092369478,0.236947791,0.670682731,-13.28122227
0.088353414,0.236947791,0.674698795,-13.28122227
0.084337349,0.236947791,0.678714859,-13.28122227
0.080321285,0.236947791,0.682730924,-13.28122227
0.076305221,0.236947791,0.686746988,-13.28122227
0.072289157,0.236947791,0.690763052,-13.28122227
0.068273092,0.236947791,0.694779116,-13.28122227
0.064257028,0.236947791,0.698795181,-13.28103207
0.060240964,0.236947791,0.702811245,-13.28103207
0.0562249,0.236947791,0.706827309,-13.28103207
0.052208835,0.236947791,0.710843373,-13.28103207
0.048192771,0.236947791,0.714859438,-13.28103207
0.044176707,0.236947791,0.718875502,-13.28103207
0.040160643,0.236947791,0.722891566,-13.28103207
0.036144578,0.236947791,0.726907631,-13.28103207
0.032128514,0.236947791,0.730923695,-13.28103207
0.02811245,0.236947791,0.734939759,-13.28103207
0.024096386,0.236947791,0.738955823,-13.28103207
0.020080321,0.236947791,0.742971888,-13.28103207
0.016064257,0.236947791,0.746987952,-13.28103207
0.012048193,0.236947791,0.751004016,-13.28103207
0.008032129,0.236947791,0.75502008,-13.28103207
0.004016064,0.236947791,0.759036145,-13.28103207
1.11E-16,0.236947791,0.763052209,-13.28103207
0.759036145,0.240963855,0,-16.09869988
0.75502008,0.240963855,0.004016064,-16.09869988
0.751004016,0.240963855,0.008032129,-16.09869988
0.746987952,0.240963855,0.012048193,-16.09869988
0.742971888,0.240963855,0.016064257,-16.09869988
0.738955823,0.240963855,0.020080321,-16.09869988
0.734939759,0.240963855,0.024096386,-16.09869988
0.730923695,0.240963855,0.02811245,-16.09869988
0.726907631,0.240963855,0.032128514,-16.09869988
0.722891566,0.240963855,0.036144578,-16.09869988
0.718875502,0.240963855,0.040160643,-16.09869988
0.714859438,0.240963855,0.044176707,-16.09869988
0.710843373,0.240963855,0.048192771,-16.09869988
0.706827309,0.240963855,0.052208835,-16.09869988
0.702811245,0.240963855,0.0562249,-16.09869988
0.698795181,0.240963855,0.060240964,-16.09869988
0.694779116,0.240963855,0.064257028,-16.09869988
0.690763052,0.240963855,0.068273092,-16.09869988
0.686746988,0.240963855,0.072289157,-16.09869988
0.682730924,0.240963855,0.076305221,-16.09636323
0.678714859,0.240963855,0.080321285,-16.09636323
0.674698795,0.240963855,0.084337349,-16.09636323
0.670682731,0.240963855,0.088353414,-16.09636323
0.666666667,0.240963855,0.092369478,-16.09504263
0.662650602,0.240963855,0.096385542,-16.08978025
0.658634538,0.240963855,0.100401606,-16.06784087
0.654618474,0.240963855,0.104417671,-16.04779643
0.65060241,0.240963855,0.108433735,-15.99689758
0.646586345,0.240963855,0.112449799,-15.88495942
0.642570281,0.240963855,0.116465863,-15.87120506
0.638554217,0.240963855,0.120481928,-15.8550108
0.634538153,0.240963855,0.124497992,-15.84934324
0.630522088,0.240963855,0.128514056,-15.85940544
0.626506024,0.240963855,0.13253012,-15.85984767
0.62248996,0.240963855,0.136546185,-15.85676439
0.618473896,0.240963855,0.140562249,-15.85088486
0.614457831,0.240963855,0.144578313,-15.84698161
0.610441767,0.240963855,0.148594378,-15.83827009
0.606425703,0.240963855,0.152610442,-15.82962734
0.602409639,0.240963855,0.156626506,-15.82472855
0.598393574,0.240963855,0.16064257,-15.78310292
0.59437751,0.240963855,0.164658635,-15.77627558
0.590361446,0.240963855,0.168674699,-15.76560404
0.586345382,0.240963855,0.172690763,-15.73744837
0.582329317,0.240963855,0.176706827,-15.57456609
0.578313253,0.240963855,0.180722892,-15.55557126
0.574297189,0.240963855,0.184738956,-15.3411455
0.570281124,0.240963855,0.18875502,-15.34155586
0.56626506,0.240963855,0.192771084,-15.36624116
0.562248996,0.240963855,0.196787149,-15.40815728
0.558232932,0.240963855,0.200803213,-15.4816248
0.554216867,0.240963855,0.204819277,-15.56794426
0.550200803,0.240963855,0.208835341,-15.55951061
0.546184739,0.240963855,0.212851406,-15.56469178
0.542168675,0.240963855,0.21686747,-15.56707487
0.53815261,0.240963855,0.220883534,-15.57238743
0.534136546,0.240963855,0.224899598,-15.57448565
0.530120482,0.240963855,0.228915663,-15.56801185
0.526104418,0.240963855,0.232931727,-15.52249219
0.522088353,0.240963855,0.236947791,-15.52533191
0.518072289,0.240963855,0.240963855,-15.53018951
0.514056225,0.240963855,0.24497992,-15.48657885
0.510040161,0.240963855,0.248995984,-15.45268827
0.506024096,0.240963855,0.253012048,-15.39286391
0.502008032,0.240963855,0.257028112,-15.39169834
0.497991968,0.240963855,0.261044177,-15.37338011
0.493975904,0.240963855,0.265060241,-15.36427916
0.489959839,0.240963855,0.269076305,-15.30433794
0.485943775,0.240963855,0.273092369,-15.29648733
0.481927711,0.240963855,0.277108434,-15.20380563
0.477911647,0.240963855,0.281124498,-15.19254484
0.473895582,0.240963855,0.285140562,-15.1724767
0.469879518,0.240963855,0.289156627,-15.14577737
0.465863454,0.240963855,0.293172691,-15.12186783
0.46184739,0.240963855,0.297188755,-15.03075747
0.457831325,0.240963855,0.301204819,-14.95851713
0.453815261,0.240963855,0.305220884,-14.94600908
0.449799197,0.240963855,0.309236948,-14.88837988
0.445783133,0.240963855,0.313253012,-14.81309494
0.441767068,0.240963855,0.317269076,-14.74472877
0.437751004,0.240963855,0.321285141,-14.73976473
0.43373494,0.240963855,0.325301205,-14.74321367
0.429718876,0.240963855,0.329317269,-14.73600424
0.425702811,0.240963855,0.333333333,-14.73556496
0.421686747,0.240963855,0.337349398,-14.73929115
0.417670683,0.240963855,0.341365462,-14.73768367
0.413654618,0.240963855,0.345381526,-14.73312157
0.409638554,0.240963855,0.34939759,-14.71741053
0.40562249,0.240963855,0.353413655,-14.69276215
0.401606426,0.240963855,0.357429719,-14.62730779
0.397590361,0.240963855,0.361445783,-14.5462349
0.393574297,0.240963855,0.365461847,-14.5099048
0.389558233,0.240963855,0.369477912,-14.41272505
0.385542169,0.240963855,0.373493976,-14.37405137
0.381526104,0.240963855,0.37751004,-14.33994765
0.37751004,0.240963855,0.381526104,-14.25188788
0.373493976,0.240963855,0.385542169,-14.21695953
0.369477912,0.240963855,0.389558233,-14.20446675
0.365461847,0.240963855,0.393574297,-14.11503942
0.361445783,0.240963855,0.397590361,-14.10482971
0.357429719,0.240963855,0.401606426,-14.08717956
0.353413655,0.240963855,0.40562249,-14.06775359
0.34939759,0.240963855,0.409638554,-14.02565696
0.345381526,0.240963855,0.413654618,-14.00840143
0.341365462,0.240963855,0.417670683,-13.96840348
0.337349398,0.240963855,0.421686747,-13.94992726
0.333333333,0.240963855,0.425702811,-13.9168781
0.329317269,0.240963855,0.429718876,-13.87225947
0.325301205,0.240963855,0.43373494,-13.86373742
0.321285141,0.240963855,0.437751004,-13.83535275
0.317269076,0.240963855,0.441767068,-13.83151979
0.313253012,0.240963855,0.445783133,-13.82746918
0.309236948,0.240963855,0.449799197,-13.82636745
0.305220884,0.240963855,0.453815261,-13.82634052
0.301204819,0.240963855,0.457831325,-13.82893689
0.297188755,0.240963855,0.46184739,-13.81925139
0.293172691,0.240963855,0.465863454,-13.80956159
0.289156627,0.240963855,0.469879518,-13.80743517
0.285140562,0.240963855,0.473895582,-13.80359417
0.281124498,0.240963855,0.477911647,-13.79375117
0.277108434,0.240963855,0.481927711,-13.79075357
0.273092369,0.240963855,0.485943775,-13.7820808
0.269076305,0.240963855,0.489959839,-13.76953898
0.265060241,0.240963855,0.493975904,-13.7622158
0.261044177,0.240963855,0.497991968,-13.73363519
0.257028112,0.240963855,0.502008032,-13.71383039
0.253012048,0.240963855,0.506024096,-13.6877899
0.248995984,0.240963855,0.510040161,-13.68587673
0.24497992,0.240963855,0.514056225,-13.68504375
0.240963855,0.240963855,0.518072289,-13.66678823
0.236947791,0.240963855,0.522088353,-13.51615078
0.232931727,0.240963855,0.526104418,-13.47918934
0.228915663,0.240963855,0.530120482,-13.45256241
0.224899598,0.240963855,0.534136546,-13.40399061
0.220883534,0.240963855,0.53815261,-13.3968091
0.21686747,0.240963855,0.542168675,-13.39390932
0.212851406,0.240963855,0.546184739,-13.38735303
0.208835341,0.240963855,0.550200803,-13.38372509
0.204819277,0.240963855,0.554216867,-13.37653553
0.200803213,0.240963855,0.558232932,-13.36942424
0.196787149,0.240963855,0.562248996,-13.3661953
0.192771084,0.240963855,0.56626506,-13.36217021
0.18875502,0.240963855,0.570281124,-13.36074293
0.184738956,0.240963855,0.574297189,-13.34726548
0.180722892,0.240963855,0.578313253,-13.31733824
0.176706827,0.240963855,0.582329317,-13.31418885
0.172690763,0.240963855,0.586345382,-13.31351228
0.168674699,0.240963855,0.590361446,-13.31040091
0.164658635,0.240963855,0.59437751,-13.30492735
0.16064257,0.240963855,0.598393574,-13.29473099
0.156626506,0.240963855,0.602409639,-13.29141215
0.152610442,0.240963855,0.606425703,-13.29005818
0.148594378,0.240963855,0.610441767,-13.29048716
0.144578313,0.240963855,0.614457831,-13.28936859
0.140562249,0.240963855,0.618473896,-13.2867255
0.136546185,0.240963855,0.62248996,-13.28663979
0.13253012,0.240963855,0.626506024,-13.28430935
0.128514056,0.240963855,0.630522088,-13.28430935
0.124497992,0.240963855,0.634538153,-13.28285273
0.120481928,0.240963855,0.638554217,-13.28285273
0.116465863,0.240963855,0.642570281,-13.28285273
0.112449799,0.240963855,0.646586345,-13.28285273
0.108433735,0.240963855,0.65060241,-13.28285273
0.104417671,0.240963855,0.654618474,-13.28245689
0.100401606,0.240963855,0.658634538,-13.28230549
0.096385542,0.240963855,0.662650602,-13.28069985
0.092369478,0.240963855,0.666666667,-13.28069985
0.088353414,0.240963855,0.670682731,-13.28069985
0.084337349,0.240963855,0.674698795,-13.28069985
0.080321285,0.240963855,0.678714859,-13.28069985
0.076305221,0.240963855,0.682730924,-13.28069985
0.072289157,0.240963855,0.686746988,-13.28069985
0.068273092,0.240963855,0.690763052,-13.28069985
0.064257028,0.240963855,0.694779116,-13.28069985
0.060240964,0.240963855,0.698795181,-13.28050965
0.0562249,0.240963855,0.702811245,-13.28050965
0.052208835,0.240963855,0.706827309,-13.28050965
0.048192771,0.240963855,0.710843373,-13.28050965
0.044176707,0.240963855,0.714859438,-13.28050965
0.040160643,0.240963855,0.718875502,-13.28050965
0.036144578,0.240963855,0.722891566,-13.28050965
0.032128514,0.240963855,0.726907631,-13.28050965
0.02811245,0.240963855,0.730923695,-13.28050965
0.024096386,0.240963855,0.734939759,-13.28050965
0.020080321,0.240963855,0.738955823,-13.28050965
0.016064257,0.240963855,0.742971888,-13.28050965
0.012048193,0.240963855,0.746987952,-13.28050965
0.008032129,0.240963855,0.751004016,-13.28050965
0.004016064,0.240963855,0.75502008,-13.28050965
1.11E-16,0.240963855,0.759036145,-13.28050965
0.75502008,0.24497992,0,-16.09869988
0.751004016,0.24497992,0.004016064,-16.09869988
0.746987952,0.24497992,0.008032129,-16.09869988
0.742971888,0.24497992,0.012048193,-16.09869988
0.738955823,0.24497992,0.016064257,-16.09869988
0.734939759,0.24497992,0.020080321,-16.09869988
0.730923695,0.24497992,0.024096386,-16.09869988
0.726907631,0.24497992,0.02811245,-16.09869988
0.722891566,0.24497992,0.032128514,-16.09869988
0.718875502,0.24497992,0.036144578,-16.09869988
0.714859438,0.24497992,0.040160643,-16.09869988
0.710843373,0.24497992,0.044176707,-16.09869988
0.706827309,0.24497992,0.048192771,-16.09869988
0.702811245,0.24497992,0.052208835,-16.09869988
0.698795181,0.24497992,0.0562249,-16.09869988
0.694779116,0.24497992,0.060240964,-16.09869988
0.690763052,0.24497992,0.064257028,-16.09869988
0.686746988,0.24497992,0.068273092,-16.09869988
0.682730924,0.24497992,0.072289157,-16.09636323
0.678714859,0.24497992,0.076305221,-16.09636323
0.674698795,0.24497992,0.080321285,-16.09636323
0.670682731,0.24497992,0.084337349,-16.09636323
0.666666667,0.24497992,0.088353414,-16.09504263
0.662650602,0.24497992,0.092369478,-16.08978025
0.658634538,0.24497992,0.096385542,-16.06784087
0.654618474,0.24497992,0.100401606,-16.04779643
0.65060241,0.24497992,0.104417671,-15.99689758
0.646586345,0.24497992,0.108433735,-15.88495942
0.642570281,0.24497992,0.112449799,-15.87120506
0.638554217,0.24497992,0.116465863,-15.8550108
0.634538153,0.24497992,0.120481928,-15.84934324
0.630522088,0.24497992,0.124497992,-15.85042445
0.626506024,0.24497992,0.128514056,-15.85984767
0.62248996,0.24497992,0.13253012,-15.86025815
0.618473896,0.24497992,0.136546185,-15.846538
0.614457831,0.24497992,0.140562249,-15.84222431
0.610441767,0.24497992,0.144578313,-15.82871898
0.606425703,0.24497992,0.148594378,-15.82962734
0.602409639,0.24497992,0.152610442,-15.82472855
0.598393574,0.24497992,0.156626506,-15.78579018
0.59437751,0.24497992,0.16064257,-15.77348794
0.590361446,0.24497992,0.164658635,-15.76199485
0.586345382,0.24497992,0.168674699,-15.73746494
0.582329317,0.24497992,0.172690763,-15.58638565
0.578313253,0.24497992,0.176706827,-15.56178719
0.574297189,0.24497992,0.180722892,-15.33863903
0.570281124,0.24497992,0.184738956,-15.3386
0.56626506,0.24497992,0.18875502,-15.33060994
0.562248996,0.24497992,0.192771084,-15.3795234
0.558232932,0.24497992,0.196787149,-15.45249706
0.554216867,0.24497992,0.200803213,-15.53159919
0.550200803,0.24497992,0.204819277,-15.55481096
0.546184739,0.24497992,0.208835341,-15.56216577
0.542168675,0.24497992,0.212851406,-15.56692465
0.53815261,0.24497992,0.21686747,-15.57297605
0.534136546,0.24497992,0.220883534,-15.57170631
0.530120482,0.24497992,0.224899598,-15.57061983
0.526104418,0.24497992,0.228915663,-15.54188424
0.522088353,0.24497992,0.232931727,-15.52361598
0.518072289,0.24497992,0.236947791,-15.53029843
0.514056225,0.24497992,0.240963855,-15.51069179
0.510040161,0.24497992,0.24497992,-15.45443284
0.506024096,0.24497992,0.248995984,-15.40529028
0.502008032,0.24497992,0.253012048,-15.38897012
0.497991968,0.24497992,0.257028112,-15.37801388
0.493975904,0.24497992,0.261044177,-15.36965847
0.489959839,0.24497992,0.265060241,-15.32634619
0.485943775,0.24497992,0.269076305,-15.30234351
0.481927711,0.24497992,0.273092369,-15.27300835
0.477911647,0.24497992,0.277108434,-15.20130938
0.473895582,0.24497992,0.281124498,-15.17935386
0.469879518,0.24497992,0.285140562,-15.16908167
0.465863454,0.24497992,0.289156627,-15.13272122
0.46184739,0.24497992,0.293172691,-15.11373036
0.457831325,0.24497992,0.297188755,-15.01711542
0.453815261,0.24497992,0.301204819,-14.95838431
0.449799197,0.24497992,0.305220884,-14.94263474
0.445783133,0.24497992,0.309236948,-14.8883536
0.441767068,0.24497992,0.313253012,-14.81503512
0.437751004,0.24497992,0.317269076,-14.74940474
0.43373494,0.24497992,0.321285141,-14.74507029
0.429718876,0.24497992,0.325301205,-14.74162035
0.425702811,0.24497992,0.329317269,-14.73758019
0.421686747,0.24497992,0.333333333,-14.74299452
0.417670683,0.24497992,0.337349398,-14.7396989
0.413654618,0.24497992,0.341365462,-14.7396989
0.409638554,0.24497992,0.345381526,-14.7271235
0.40562249,0.24497992,0.34939759,-14.71009186
0.401606426,0.24497992,0.353413655,-14.69477738
0.397590361,0.24497992,0.357429719,-14.56244333
0.393574297,0.24497992,0.361445783,-14.53187355
0.389558233,0.24497992,0.365461847,-14.48012406
0.385542169,0.24497992,0.369477912,-14.39000404
0.381526104,0.24497992,0.373493976,-14.35711154
0.37751004,0.24497992,0.37751004,-14.25652565
0.373493976,0.24497992,0.381526104,-14.2303618
0.369477912,0.24497992,0.385542169,-14.21042589
0.365461847,0.24497992,0.389558233,-14.19385754
0.361445783,0.24497992,0.393574297,-14.11955402
0.357429719,0.24497992,0.397590361,-14.09452116
0.353413655,0.24497992,0.401606426,-14.07786662
0.34939759,0.24497992,0.40562249,-14.03437465
0.345381526,0.24497992,0.409638554,-14.01307662
0.341365462,0.24497992,0.413654618,-13.96739269
0.337349398,0.24497992,0.417670683,-13.95750342
0.333333333,0.24497992,0.421686747,-13.91867928
0.329317269,0.24497992,0.425702811,-13.87308044
0.325301205,0.24497992,0.429718876,-13.8716335
0.321285141,0.24497992,0.43373494,-13.83890428
0.317269076,0.24497992,0.437751004,-13.83510725
0.313253012,0.24497992,0.441767068,-13.83467889
0.309236948,0.24497992,0.445783133,-13.82926066
0.305220884,0.24497992,0.449799197,-13.828132
0.301204819,0.24497992,0.453815261,-13.828132
0.297188755,0.24497992,0.457831325,-13.82595114
0.293172691,0.24497992,0.46184739,-13.81320291
0.289156627,0.24497992,0.465863454,-13.80922664
0.285140562,0.24497992,0.469879518,-13.80546483
0.281124498,0.24497992,0.473895582,-13.7913756
0.277108434,0.24497992,0.477911647,-13.78721032
0.273092369,0.24497992,0.481927711,-13.78469454
0.269076305,0.24497992,0.485943775,-13.76975154
0.265060241,0.24497992,0.489959839,-13.76256882
0.261044177,0.24497992,0.493975904,-13.72946815
0.257028112,0.24497992,0.497991968,-13.70781666
0.253012048,0.24497992,0.502008032,-13.67877076
0.248995984,0.24497992,0.506024096,-13.67685759
0.24497992,0.24497992,0.510040161,-13.6760246
0.240963855,0.24497992,0.514056225,-13.6714719
0.236947791,0.24497992,0.518072289,-13.66712011
0.232931727,0.24497992,0.522088353,-13.50497764
0.228915663,0.24497992,0.526104418,-13.46928446
0.224899598,0.24497992,0.530120482,-13.44833011
0.220883534,0.24497992,0.534136546,-13.40233324
0.21686747,0.24497992,0.53815261,-13.39465657
0.212851406,0.24497992,0.542168675,-13.39005561
0.208835341,0.24497992,0.546184739,-13.38688898
0.204819277,0.24497992,0.550200803,-13.37949233
0.200803213,0.24497992,0.554216867,-13.37444308
0.196787149,0.24497992,0.558232932,-13.3660703
0.192771084,0.24497992,0.562248996,-13.36369213
0.18875502,0.24497992,0.56626506,-13.3620452
0.184738956,0.24497992,0.570281124,-13.35950062
0.180722892,0.24497992,0.574297189,-13.34714047
0.176706827,0.24497992,0.578313253,-13.31721323
0.172690763,0.24497992,0.582329317,-13.31338727
0.168674699,0.24497992,0.586345382,-13.31338727
0.164658635,0.24497992,0.590361446,-13.30709415
0.16064257,0.24497992,0.59437751,-13.30269916
0.156626506,0.24497992,0.598393574,-13.29270984
0.152610442,0.24497992,0.602409639,-13.29128715
0.148594378,0.24497992,0.606425703,-13.28993317
0.144578313,0.24497992,0.610441767,-13.28949944
0.140562249,0.24497992,0.614457831,-13.28877069
0.136546185,0.24497992,0.618473896,-13.28660049
0.13253012,0.24497992,0.62248996,-13.28418434
0.128514056,0.24497992,0.626506024,-13.28418434
0.124497992,0.24497992,0.630522088,-13.28272772
0.120481928,0.24497992,0.634538153,-13.28272772
0.116465863,0.24497992,0.638554217,-13.28272772
0.112449799,0.24497992,0.642570281,-13.28272772
