Mn,Fe,Co,Activation Energy - E_a (eV)
0.542168675,0.261044177,0.196787149,1.227503692
0.53815261,0.261044177,0.200803213,1.234554256
0.534136546,0.261044177,0.204819277,1.244324463
0.530120482,0.261044177,0.208835341,1.24772436
0.526104418,0.261044177,0.212851406,1.255318806
0.522088353,0.261044177,0.21686747,1.259663989
0.518072289,0.261044177,0.220883534,1.266205667
0.514056225,0.261044177,0.224899598,1.280667048
0.510040161,0.261044177,0.228915663,1.293186976
0.506024096,0.261044177,0.232931727,1.289543185
0.502008032,0.261044177,0.236947791,1.291178822
0.497991968,0.261044177,0.240963855,1.293607609
0.493975904,0.261044177,0.24497992,1.3102915
0.489959839,0.261044177,0.248995984,1.348270955
0.485943775,0.261044177,0.253012048,1.351856649
0.481927711,0.261044177,0.257028112,1.386957987
0.477911647,0.261044177,0.261044177,1.39254857
0.473895582,0.261044177,0.265060241,1.416965709
0.469879518,0.261044177,0.269076305,1.418142025
0.465863454,0.261044177,0.273092369,1.427486796
0.46184739,0.261044177,0.277108434,1.420383992
0.457831325,0.261044177,0.281124498,1.420563759
0.453815261,0.261044177,0.285140562,1.429387986
0.449799197,0.261044177,0.289156627,1.426164869
0.445783133,0.261044177,0.293172691,1.426263243
0.441767068,0.261044177,0.297188755,1.429192339
0.437751004,0.261044177,0.301204819,1.424998414
0.43373494,0.261044177,0.305220884,1.425241428
0.429718876,0.261044177,0.309236948,1.438043285
0.425702811,0.261044177,0.313253012,1.439095244
0.421686747,0.261044177,0.317269076,1.443208445
0.417670683,0.261044177,0.321285141,1.441933348
0.413654618,0.261044177,0.325301205,1.43838839
0.409638554,0.261044177,0.329317269,1.432915357
0.40562249,0.261044177,0.333333333,1.43317638
0.401606426,0.261044177,0.337349398,1.431510694
0.397590361,0.261044177,0.341365462,1.40436096
0.393574297,0.261044177,0.345381526,1.397046966
0.389558233,0.261044177,0.34939759,1.381061988
0.385542169,0.261044177,0.353413655,1.376364976
0.381526104,0.261044177,0.357429719,1.350550945
0.37751004,0.261044177,0.361445783,1.364977513
0.373493976,0.261044177,0.365461847,1.367789618
0.369477912,0.261044177,0.369477912,1.355754226
0.365461847,0.261044177,0.373493976,1.360624196
0.361445783,0.261044177,0.37751004,1.358396371
0.357429719,0.261044177,0.381526104,1.355723556
0.353413655,0.261044177,0.385542169,1.354158177
0.34939759,0.261044177,0.389558233,1.350454956
0.345381526,0.261044177,0.393574297,1.329421611
0.341365462,0.261044177,0.397590361,1.323715803
0.337349398,0.261044177,0.401606426,1.322236275
0.333333333,0.261044177,0.40562249,1.311990524
0.329317269,0.261044177,0.409638554,1.29914484
0.325301205,0.261044177,0.413654618,1.299008168
0.321285141,0.261044177,0.417670683,1.293222587
0.317269076,0.261044177,0.421686747,1.293063753
0.313253012,0.261044177,0.425702811,1.297948257
0.309236948,0.261044177,0.429718876,1.298338651
0.305220884,0.261044177,0.43373494,1.302668547
0.301204819,0.261044177,0.437751004,1.303077378
0.297188755,0.261044177,0.441767068,1.304092454
0.293172691,0.261044177,0.445783133,1.304447447
0.289156627,0.261044177,0.449799197,1.30665562
0.285140562,0.261044177,0.453815261,1.303943256
0.281124498,0.261044177,0.457831325,1.304899863
0.277108434,0.261044177,0.46184739,1.304401598
0.273092369,0.261044177,0.465863454,1.304316201
0.269076305,0.261044177,0.469879518,1.307728448
0.265060241,0.261044177,0.473895582,1.310123967
0.261044177,0.261044177,0.477911647,1.329251561
0.257028112,0.261044177,0.481927711,1.348373835
0.253012048,0.261044177,0.485943775,1.362931043
0.248995984,0.261044177,0.489959839,1.370789726
0.24497992,0.261044177,0.493975904,1.373434153
0.240963855,0.261044177,0.497991968,1.379833016
0.236947791,0.261044177,0.502008032,1.378711325
0.232931727,0.261044177,0.506024096,1.378711325
0.228915663,0.261044177,0.510040161,1.38141079
0.224899598,0.261044177,0.514056225,1.380970467
0.220883534,0.261044177,0.518072289,1.395049084
0.21686747,0.261044177,0.522088353,1.519268865
0.212851406,0.261044177,0.526104418,1.552945827
0.208835341,0.261044177,0.530120482,1.574263652
0.204819277,0.261044177,0.534136546,1.65570312
0.200803213,0.261044177,0.53815261,1.665079474
0.196787149,0.261044177,0.542168675,1.665825217
0.192771084,0.261044177,0.546184739,1.662640105
0.18875502,0.261044177,0.550200803,1.660988011
0.184738956,0.261044177,0.554216867,1.660819665
0.180722892,0.261044177,0.558232932,1.660020088
0.176706827,0.261044177,0.562248996,1.660020088
0.172690763,0.261044177,0.56626506,1.660014828
0.168674699,0.261044177,0.570281124,1.660184088
0.164658635,0.261044177,0.574297189,1.664701384
0.16064257,0.261044177,0.578313253,1.672082276
0.156626506,0.261044177,0.582329317,1.673372431
0.152610442,0.261044177,0.586345382,1.673372431
0.148594378,0.261044177,0.590361446,1.679599837
0.144578313,0.261044177,0.59437751,1.680458434
0.140562249,0.261044177,0.598393574,1.693299806
0.136546185,0.261044177,0.602409639,1.6939665
0.13253012,0.261044177,0.606425703,1.697045647
0.128514056,0.261044177,0.610441767,1.697644211
0.124497992,0.261044177,0.614457831,1.69902984
0.120481928,0.261044177,0.618473896,1.70235863
0.116465863,0.261044177,0.62248996,1.702465519
0.112449799,0.261044177,0.626506024,1.702465519
0.108433735,0.261044177,0.630522088,1.702465519
0.104417671,0.261044177,0.634538153,1.702625272
0.100401606,0.261044177,0.638554217,1.702035806
0.096385542,0.261044177,0.642570281,1.699608217
0.092369478,0.261044177,0.646586345,1.699608217
0.088353414,0.261044177,0.65060241,1.699608217
0.084337349,0.261044177,0.654618474,1.699608217
0.080321285,0.261044177,0.658634538,1.699608217
0.076305221,0.261044177,0.662650602,1.699608217
0.072289157,0.261044177,0.666666667,1.699608217
0.068273092,0.261044177,0.670682731,1.699608217
0.064257028,0.261044177,0.674698795,1.699608217
0.060240964,0.261044177,0.678714859,1.699608217
0.0562249,0.261044177,0.682730924,1.699608217
0.052208835,0.261044177,0.686746988,1.699608217
0.048192771,0.261044177,0.690763052,1.699608217
0.044176707,0.261044177,0.694779116,1.699608217
0.040160643,0.261044177,0.698795181,1.699413058
0.036144578,0.261044177,0.702811245,1.699413058
0.032128514,0.261044177,0.706827309,1.699413058
0.02811245,0.261044177,0.710843373,1.699413058
0.024096386,0.261044177,0.714859438,1.699413058
0.020080321,0.261044177,0.718875502,1.699413058
0.016064257,0.261044177,0.722891566,1.699413058
0.012048193,0.261044177,0.726907631,1.699413058
0.008032129,0.261044177,0.730923695,1.699413058
0.004016064,0.261044177,0.734939759,1.699413058
1.11E-16,0.261044177,0.738955823,1.699413058
0.734939759,0.265060241,0,1.649031545
0.730923695,0.265060241,0.004016064,1.649031545
0.726907631,0.265060241,0.008032129,1.649031545
0.722891566,0.265060241,0.012048193,1.649031545
0.718875502,0.265060241,0.016064257,1.649031545
0.714859438,0.265060241,0.020080321,1.649031545
0.710843373,0.265060241,0.024096386,1.649031545
0.706827309,0.265060241,0.02811245,1.649031545
0.702811245,0.265060241,0.032128514,1.649031545
0.698795181,0.265060241,0.036144578,1.649031545
0.694779116,0.265060241,0.040160643,1.649031545
0.690763052,0.265060241,0.044176707,1.649031545
0.686746988,0.265060241,0.048192771,1.649031545
0.682730924,0.265060241,0.052208835,1.648962145
0.678714859,0.265060241,0.0562249,1.648962145
0.674698795,0.265060241,0.060240964,1.648962145
0.670682731,0.265060241,0.064257028,1.648962145
0.666666667,0.265060241,0.068273092,1.648949917
0.662650602,0.265060241,0.072289157,1.648805532
0.658634538,0.265060241,0.076305221,1.632447056
0.654618474,0.265060241,0.080321285,1.617706144
0.65060241,0.265060241,0.084337349,1.583871649
0.646586345,0.265060241,0.088353414,1.495621456
0.642570281,0.265060241,0.092369478,1.483635357
0.638554217,0.265060241,0.096385542,1.472900872
0.634538153,0.265060241,0.100401606,1.469612887
0.630522088,0.265060241,0.104417671,1.465285363
0.626506024,0.265060241,0.108433735,1.461400518
0.62248996,0.265060241,0.112449799,1.461378385
0.618473896,0.265060241,0.116465863,1.449821318
0.614457831,0.265060241,0.120481928,1.445935761
0.610441767,0.265060241,0.124497992,1.426396531
0.606425703,0.265060241,0.128514056,1.422027888
0.602409639,0.265060241,0.13253012,1.41912068
0.598393574,0.265060241,0.136546185,1.39167135
0.59437751,0.265060241,0.140562249,1.38481159
0.590361446,0.265060241,0.144578313,1.380312042
0.586345382,0.265060241,0.148594378,1.370835011
0.582329317,0.265060241,0.152610442,1.315607306
0.578313253,0.265060241,0.156626506,1.309230469
0.574297189,0.265060241,0.16064257,1.237019691
0.570281124,0.265060241,0.164658635,1.234677884
0.56626506,0.265060241,0.168674699,1.229104706
0.562248996,0.265060241,0.172690763,1.230673081
0.558232932,0.265060241,0.176706827,1.229056622
0.554216867,0.265060241,0.180722892,1.226017922
0.550200803,0.265060241,0.184738956,1.223595736
0.546184739,0.265060241,0.18875502,1.224415521
0.542168675,0.265060241,0.192771084,1.226587751
0.53815261,0.265060241,0.196787149,1.231127905
0.534136546,0.265060241,0.200803213,1.2417622
0.530120482,0.265060241,0.204819277,1.248764746
0.526104418,0.265060241,0.208835341,1.25340305
0.522088353,0.265060241,0.212851406,1.260436229
0.518072289,0.265060241,0.21686747,1.265158609
0.514056225,0.265060241,0.220883534,1.271848843
0.510040161,0.265060241,0.224899598,1.290309152
0.506024096,0.265060241,0.228915663,1.288470193
0.502008032,0.265060241,0.232931727,1.29248853
0.497991968,0.265060241,0.236947791,1.295105497
0.493975904,0.265060241,0.240963855,1.305349175
0.489959839,0.265060241,0.24497992,1.34920671
0.485943775,0.265060241,0.248995984,1.352127677
0.481927711,0.265060241,0.253012048,1.385773969
0.477911647,0.265060241,0.257028112,1.392229452
0.473895582,0.265060241,0.261044177,1.423403597
0.469879518,0.265060241,0.265060241,1.420394438
0.465863454,0.265060241,0.269076305,1.426260771
0.46184739,0.265060241,0.273092369,1.428263054
0.457831325,0.265060241,0.277108434,1.421913485
0.453815261,0.265060241,0.281124498,1.428814916
0.449799197,0.265060241,0.285140562,1.429466836
0.445783133,0.265060241,0.289156627,1.426401588
0.441767068,0.265060241,0.293172691,1.429095501
0.437751004,0.265060241,0.297188755,1.432595177
0.43373494,0.265060241,0.301204819,1.426299149
0.429718876,0.265060241,0.305220884,1.441918431
0.425702811,0.265060241,0.309236948,1.442774794
0.421686747,0.265060241,0.313253012,1.446643242
0.417670683,0.265060241,0.317269076,1.443265186
0.413654618,0.265060241,0.321285141,1.441933348
0.409638554,0.265060241,0.325301205,1.437159048
0.40562249,0.265060241,0.329317269,1.43317638
0.401606426,0.265060241,0.333333333,1.43317638
0.397590361,0.265060241,0.337349398,1.404923417
0.393574297,0.265060241,0.341365462,1.400465747
0.389558233,0.265060241,0.345381526,1.388331192
0.385542169,0.265060241,0.34939759,1.380262328
0.381526104,0.265060241,0.353413655,1.381863816
0.37751004,0.265060241,0.357429719,1.370601197
0.373493976,0.265060241,0.361445783,1.376512772
0.369477912,0.265060241,0.365461847,1.369873437
0.365461847,0.265060241,0.369477912,1.362906004
0.361445783,0.265060241,0.373493976,1.364762509
0.357429719,0.265060241,0.37751004,1.358596889
0.353413655,0.265060241,0.381526104,1.35468965
0.34939759,0.265060241,0.385542169,1.352271858
0.345381526,0.265060241,0.389558233,1.347219465
0.341365462,0.265060241,0.393574297,1.324004512
0.337349398,0.265060241,0.397590361,1.322319868
0.333333333,0.265060241,0.401606426,1.31224315
0.329317269,0.265060241,0.40562249,1.300597536
0.325301205,0.265060241,0.409638554,1.29914484
0.321285141,0.265060241,0.413654618,1.292836053
0.317269076,0.265060241,0.417670683,1.294973353
0.313253012,0.265060241,0.421686747,1.297948257
0.309236948,0.265060241,0.425702811,1.297512604
0.305220884,0.265060241,0.429718876,1.301186765
0.301204819,0.265060241,0.43373494,1.302668547
0.297188755,0.265060241,0.437751004,1.303578847
0.293172691,0.265060241,0.441767068,1.30121626
0.289156627,0.265060241,0.445783133,1.304881703
0.285140562,0.265060241,0.449799197,1.303943256
0.281124498,0.265060241,0.453815261,1.306884882
0.277108434,0.265060241,0.457831325,1.306094762
0.273092369,0.265060241,0.46184739,1.304879113
0.269076305,0.265060241,0.465863454,1.307728448
0.265060241,0.265060241,0.469879518,1.309229979
0.261044177,0.265060241,0.473895582,1.327748831
0.257028112,0.265060241,0.477911647,1.347897999
0.253012048,0.265060241,0.481927711,1.360093274
0.248995984,0.265060241,0.485943775,1.363704989
0.24497992,0.265060241,0.489959839,1.370222242
0.240963855,0.265060241,0.493975904,1.372067464
0.236947791,0.265060241,0.497991968,1.379863958
0.232931727,0.265060241,0.502008032,1.378711325
0.228915663,0.265060241,0.506024096,1.38141079
0.224899598,0.265060241,0.510040161,1.380970467
0.220883534,0.265060241,0.514056225,1.380970467
0.21686747,0.265060241,0.518072289,1.39681221
0.212851406,0.265060241,0.522088353,1.518472849
0.208835341,0.265060241,0.526104418,1.551765016
0.204819277,0.265060241,0.530120482,1.574051272
0.200803213,0.265060241,0.534136546,1.654934211
0.196787149,0.265060241,0.53815261,1.664367665
0.192771084,0.265060241,0.542168675,1.665724465
0.18875502,0.265060241,0.546184739,1.661871195
0.184738956,0.265060241,0.550200803,1.660429299
0.180722892,0.265060241,0.554216867,1.660050755
0.176706827,0.265060241,0.558232932,1.659251178
0.172690763,0.265060241,0.562248996,1.65949765
0.168674699,0.265060241,0.56626506,1.659245919
0.164658635,0.265060241,0.570281124,1.65907353
0.16064257,0.265060241,0.574297189,1.664626744
0.156626506,0.265060241,0.578313253,1.672221195
0.152610442,0.265060241,0.582329317,1.672603521
0.148594378,0.265060241,0.586345382,1.672212815
0.144578313,0.265060241,0.590361446,1.67887071
0.140562249,0.265060241,0.59437751,1.679886914
0.136546185,0.265060241,0.598393574,1.692530897
0.13253012,0.265060241,0.602409639,1.694047063
0.128514056,0.265060241,0.606425703,1.696276738
0.124497992,0.265060241,0.610441767,1.697659899
0.120481928,0.265060241,0.614457831,1.69826093
0.116465863,0.265060241,0.618473896,1.701973647
0.112449799,0.265060241,0.62248996,1.702080537
0.108433735,0.265060241,0.626506024,1.702080537
0.104417671,0.265060241,0.630522088,1.70224029
0.100401606,0.265060241,0.634538153,1.701650824
0.096385542,0.265060241,0.638554217,1.699223235
0.092369478,0.265060241,0.642570281,1.699223235
0.088353414,0.265060241,0.646586345,1.699223235
0.084337349,0.265060241,0.65060241,1.699223235
0.080321285,0.265060241,0.654618474,1.699223235
0.076305221,0.265060241,0.658634538,1.699223235
0.072289157,0.265060241,0.662650602,1.699223235
0.068273092,0.265060241,0.666666667,1.699223235
0.064257028,0.265060241,0.670682731,1.699223235
0.060240964,0.265060241,0.674698795,1.699223235
0.0562249,0.265060241,0.678714859,1.699223235
0.052208835,0.265060241,0.682730924,1.699223235
0.048192771,0.265060241,0.686746988,1.699223235
0.044176707,0.265060241,0.690763052,1.699223235
0.040160643,0.265060241,0.694779116,1.699223235
0.036144578,0.265060241,0.698795181,1.699028076
0.032128514,0.265060241,0.702811245,1.699028076
0.02811245,0.265060241,0.706827309,1.699028076
0.024096386,0.265060241,0.710843373,1.699028076
0.020080321,0.265060241,0.714859438,1.699028076
0.016064257,0.265060241,0.718875502,1.699028076
0.012048193,0.265060241,0.722891566,1.699028076
0.008032129,0.265060241,0.726907631,1.699028076
0.004016064,0.265060241,0.730923695,1.699028076
1.11E-16,0.265060241,0.734939759,1.699028076
0.730923695,0.269076305,0,1.649031545
0.726907631,0.269076305,0.004016064,1.649031545
0.722891566,0.269076305,0.008032129,1.649031545
0.718875502,0.269076305,0.012048193,1.649031545
0.714859438,0.269076305,0.016064257,1.649031545
0.710843373,0.269076305,0.020080321,1.649031545
0.706827309,0.269076305,0.024096386,1.649031545
0.702811245,0.269076305,0.02811245,1.649031545
0.698795181,0.269076305,0.032128514,1.649031545
0.694779116,0.269076305,0.036144578,1.649031545
0.690763052,0.269076305,0.040160643,1.649031545
0.686746988,0.269076305,0.044176707,1.649031545
0.682730924,0.269076305,0.048192771,1.648962145
0.678714859,0.269076305,0.052208835,1.648962145
0.674698795,0.269076305,0.0562249,1.648962145
0.670682731,0.269076305,0.060240964,1.648962145
0.666666667,0.269076305,0.064257028,1.648949917
0.662650602,0.269076305,0.068273092,1.648805532
0.658634538,0.269076305,0.072289157,1.632447056
0.654618474,0.269076305,0.076305221,1.617706144
0.65060241,0.269076305,0.080321285,1.583871649
0.646586345,0.269076305,0.084337349,1.495621456
0.642570281,0.269076305,0.088353414,1.483635357
0.638554217,0.269076305,0.092369478,1.472900872
0.634538153,0.269076305,0.096385542,1.469612887
0.630522088,0.269076305,0.100401606,1.465285363
0.626506024,0.269076305,0.104417671,1.461400518
0.62248996,0.269076305,0.108433735,1.461378385
0.618473896,0.269076305,0.112449799,1.450917334
0.614457831,0.269076305,0.116465863,1.447031777
0.610441767,0.269076305,0.120481928,1.430509304
0.606425703,0.269076305,0.124497992,1.420190173
0.602409639,0.269076305,0.128514056,1.420216696
0.598393574,0.269076305,0.13253012,1.394337138
0.59437751,0.269076305,0.136546185,1.384638694
0.590361446,0.269076305,0.140562249,1.379951204
0.586345382,0.269076305,0.144578313,1.371722124
0.582329317,0.269076305,0.148594378,1.316438313
0.578313253,0.269076305,0.152610442,1.311191578
0.574297189,0.269076305,0.156626506,1.248473539
0.570281124,0.269076305,0.16064257,1.236381674
0.56626506,0.269076305,0.164658635,1.230840978
0.562248996,0.269076305,0.168674699,1.231185754
0.558232932,0.269076305,0.172690763,1.228806935
0.554216867,0.269076305,0.176706827,1.229662639
0.550200803,0.269076305,0.180722892,1.225249118
0.546184739,0.269076305,0.184738956,1.227767411
0.542168675,0.269076305,0.18875502,1.228595295
0.53815261,0.269076305,0.192771084,1.231023338
0.534136546,0.269076305,0.196787149,1.239147224
0.530120482,0.269076305,0.200803213,1.248005216
0.526104418,0.269076305,0.204819277,1.256554415
0.522088353,0.269076305,0.208835341,1.260165527
0.518072289,0.269076305,0.212851406,1.267002316
0.514056225,0.269076305,0.21686747,1.271860156
0.510040161,0.269076305,0.220883534,1.282562413
0.506024096,0.269076305,0.224899598,1.286901741
0.502008032,0.269076305,0.228915663,1.29272491
0.497991968,0.269076305,0.232931727,1.298031045
0.493975904,0.269076305,0.236947791,1.308462902
0.489959839,0.269076305,0.240963855,1.345191422
0.485943775,0.269076305,0.24497992,1.354679272
0.481927711,0.269076305,0.248995984,1.387660837
0.477911647,0.269076305,0.253012048,1.392563451
0.473895582,0.269076305,0.257028112,1.425122156
0.469879518,0.269076305,0.261044177,1.427881806
0.465863454,0.269076305,0.265060241,1.429562664
0.46184739,0.269076305,0.269076305,1.428086509
0.457831325,0.269076305,0.273092369,1.430863184
0.453815261,0.269076305,0.277108434,1.431214122
0.449799197,0.269076305,0.281124498,1.429850299
0.445783133,0.269076305,0.285140562,1.430660089
0.441767068,0.269076305,0.289156627,1.430190381
0.437751004,0.269076305,0.293172691,1.433307286
0.43373494,0.269076305,0.297188755,1.433861088
0.429718876,0.269076305,0.301204819,1.444757757
0.425702811,0.269076305,0.305220884,1.446621397
0.421686747,0.269076305,0.309236948,1.448397934
0.417670683,0.269076305,0.313253012,1.448688718
0.413654618,0.269076305,0.317269076,1.443549382
0.409638554,0.269076305,0.321285141,1.440988202
0.40562249,0.269076305,0.325301205,1.437704267
0.401606426,0.269076305,0.329317269,1.433460576
0.397590361,0.269076305,0.333333333,1.408034043
0.393574297,0.269076305,0.337349398,1.401312399
0.389558233,0.269076305,0.341365462,1.392034169
0.385542169,0.269076305,0.345381526,1.387815728
0.381526104,0.269076305,0.34939759,1.386045363
0.37751004,0.269076305,0.353413655,1.390669145
0.373493976,0.269076305,0.357429719,1.382420652
0.369477912,0.269076305,0.361445783,1.378880787
0.365461847,0.269076305,0.365461847,1.375259555
0.361445783,0.269076305,0.369477912,1.367044317
0.357429719,0.269076305,0.373493976,1.364963027
0.353413655,0.269076305,0.37751004,1.357562982
0.34939759,0.269076305,0.381526104,1.35280333
0.345381526,0.269076305,0.385542169,1.349036367
0.341365462,0.269076305,0.389558233,1.34362717
0.337349398,0.269076305,0.393574297,1.322608577
0.333333333,0.269076305,0.397590361,1.312326742
0.329317269,0.269076305,0.401606426,1.300850162
0.325301205,0.269076305,0.40562249,1.300597536
0.321285141,0.269076305,0.409638554,1.292972725
0.317269076,0.269076305,0.413654618,1.29458682
0.313253012,0.269076305,0.417670683,1.299857857
0.309236948,0.269076305,0.421686747,1.297512604
0.305220884,0.269076305,0.425702811,1.300360718
0.301204819,0.269076305,0.429718876,1.301186765
0.297188755,0.269076305,0.43373494,1.303170017
0.293172691,0.269076305,0.437751004,1.300702653
0.289156627,0.269076305,0.441767068,1.301650516
0.285140562,0.269076305,0.445783133,1.302169339
0.281124498,0.269076305,0.449799197,1.306884882
0.277108434,0.269076305,0.453815261,1.308079782
0.273092369,0.269076305,0.457831325,1.306572277
0.269076305,0.269076305,0.46184739,1.307725558
0.265060241,0.269076305,0.465863454,1.309229979
0.261044177,0.269076305,0.469879518,1.326854843
0.257028112,0.269076305,0.473895582,1.34639527
0.253012048,0.269076305,0.477911647,1.359617438
0.248995984,0.269076305,0.481927711,1.36086722
0.24497992,0.269076305,0.485943775,1.363137505
0.240963855,0.269076305,0.489959839,1.368855554
0.236947791,0.269076305,0.493975904,1.372098407
0.232931727,0.269076305,0.497991968,1.379863958
0.228915663,0.269076305,0.502008032,1.38141079
0.224899598,0.269076305,0.506024096,1.380970467
0.220883534,0.269076305,0.510040161,1.380970467
0.21686747,0.269076305,0.514056225,1.382733594
0.212851406,0.269076305,0.518072289,1.39681221
0.208835341,0.269076305,0.522088353,1.517295507
0.204819277,0.269076305,0.526104418,1.55157713
0.200803213,0.269076305,0.530120482,1.573614547
0.196787149,0.269076305,0.534136546,1.653923729
0.192771084,0.269076305,0.53815261,1.665035823
0.18875502,0.269076305,0.542168675,1.665724465
0.184738956,0.269076305,0.546184739,1.662081393
0.180722892,0.269076305,0.550200803,1.660429299
0.176706827,0.269076305,0.554216867,1.660050755
0.172690763,0.269076305,0.558232932,1.65949765
0.168674699,0.269076305,0.562248996,1.65949765
0.164658635,0.269076305,0.56626506,1.65890427
0.16064257,0.269076305,0.570281124,1.6597678
0.156626506,0.269076305,0.574297189,1.665534573
0.152610442,0.269076305,0.578313253,1.672221195
0.148594378,0.269076305,0.582329317,1.672212815
0.144578313,0.269076305,0.586345382,1.672252597
0.140562249,0.269076305,0.590361446,1.6790681
0.136546185,0.269076305,0.59437751,1.679886914
0.13253012,0.269076305,0.598393574,1.693380368
0.128514056,0.269076305,0.602409639,1.694047063
0.124497992,0.269076305,0.606425703,1.697061335
0.120481928,0.269076305,0.610441767,1.697659899
0.116465863,0.269076305,0.614457831,1.69826093
0.112449799,0.269076305,0.618473896,1.701973647
0.108433735,0.269076305,0.62248996,1.702080537
0.104417671,0.269076305,0.626506024,1.70224029
0.100401606,0.269076305,0.630522088,1.701650824
0.096385542,0.269076305,0.634538153,1.699223235
0.092369478,0.269076305,0.638554217,1.699223235
0.088353414,0.269076305,0.642570281,1.699223235
0.084337349,0.269076305,0.646586345,1.699223235
0.080321285,0.269076305,0.65060241,1.699223235
0.076305221,0.269076305,0.654618474,1.699223235
0.072289157,0.269076305,0.658634538,1.699223235
0.068273092,0.269076305,0.662650602,1.699223235
0.064257028,0.269076305,0.666666667,1.699223235
0.060240964,0.269076305,0.670682731,1.699223235
0.0562249,0.269076305,0.674698795,1.699223235
0.052208835,0.269076305,0.678714859,1.699223235
0.048192771,0.269076305,0.682730924,1.699223235
0.044176707,0.269076305,0.686746988,1.699223235
0.040160643,0.269076305,0.690763052,1.699223235
0.036144578,0.269076305,0.694779116,1.699223235
0.032128514,0.269076305,0.698795181,1.699028076
0.02811245,0.269076305,0.702811245,1.699028076
0.024096386,0.269076305,0.706827309,1.699028076
0.020080321,0.269076305,0.710843373,1.699028076
0.016064257,0.269076305,0.714859438,1.699028076
0.012048193,0.269076305,0.718875502,1.699028076
0.008032129,0.269076305,0.722891566,1.699028076
0.004016064,0.269076305,0.726907631,1.699028076
0,0.269076305,0.730923695,1.699028076
0.726907631,0.273092369,0,1.649031545
0.722891566,0.273092369,0.004016064,1.649031545
0.718875502,0.273092369,0.008032129,1.649031545
0.714859438,0.273092369,0.012048193,1.649031545
0.710843373,0.273092369,0.016064257,1.649031545
0.706827309,0.273092369,0.020080321,1.649031545
0.702811245,0.273092369,0.024096386,1.649031545
0.698795181,0.273092369,0.02811245,1.649031545
0.694779116,0.273092369,0.032128514,1.649031545
0.690763052,0.273092369,0.036144578,1.649031545
0.686746988,0.273092369,0.040160643,1.649031545
0.682730924,0.273092369,0.044176707,1.648962145
0.678714859,0.273092369,0.048192771,1.648962145
0.674698795,0.273092369,0.052208835,1.648962145
0.670682731,0.273092369,0.0562249,1.648962145
0.666666667,0.273092369,0.060240964,1.648949917
0.662650602,0.273092369,0.064257028,1.648805532
0.658634538,0.273092369,0.068273092,1.632447056
0.654618474,0.273092369,0.072289157,1.617706144
0.65060241,0.273092369,0.076305221,1.583871649
0.646586345,0.273092369,0.080321285,1.495621456
0.642570281,0.273092369,0.084337349,1.483635357
0.638554217,0.273092369,0.088353414,1.472900872
0.634538153,0.273092369,0.092369478,1.469612887
0.630522088,0.273092369,0.096385542,1.465285363
0.626506024,0.273092369,0.100401606,1.461400518
0.62248996,0.273092369,0.104417671,1.461378385
0.618473896,0.273092369,0.108433735,1.450917334
0.614457831,0.273092369,0.112449799,1.447031777
0.610441767,0.273092369,0.116465863,1.430509304
0.606425703,0.273092369,0.120481928,1.42320693
0.602409639,0.273092369,0.124497992,1.417282965
0.598393574,0.273092369,0.128514056,1.394337138
0.59437751,0.273092369,0.13253012,1.386208466
0.590361446,0.273092369,0.136546185,1.378682292
0.586345382,0.273092369,0.140562249,1.37026527
0.582329317,0.273092369,0.144578313,1.316367158
0.578313253,0.273092369,0.148594378,1.310926569
0.574297189,0.273092369,0.152610442,1.248869778
0.570281124,0.273092369,0.156626506,1.246099251
0.56626506,0.273092369,0.16064257,1.230808496
0.562248996,0.273092369,0.164658635,1.231185754
0.558232932,0.273092369,0.168674699,1.227583336
0.554216867,0.273092369,0.172690763,1.22767668
0.550200803,0.273092369,0.176706827,1.226839842
0.546184739,0.273092369,0.180722892,1.2273668
0.542168675,0.273092369,0.184738956,1.2297755
0.53815261,0.273092369,0.18875502,1.230859198
0.534136546,0.273092369,0.192771084,1.236870973
0.530120482,0.273092369,0.196787149,1.242227197
0.526104418,0.273092369,0.200803213,1.252789522
0.522088353,0.273092369,0.204819277,1.260311528
0.518072289,0.273092369,0.208835341,1.26372625
0.514056225,0.273092369,0.212851406,1.27101622
0.510040161,0.273092369,0.21686747,1.279646826
0.506024096,0.273092369,0.220883534,1.276700099
0.502008032,0.273092369,0.224899598,1.28823091
0.497991968,0.273092369,0.228915663,1.294384021
0.493975904,0.273092369,0.232931727,1.308462902
0.489959839,0.273092369,0.236947791,1.345379602
0.485943775,0.273092369,0.240963855,1.347738436
0.481927711,0.273092369,0.24497992,1.387175317
0.477911647,0.273092369,0.248995984,1.389801918
0.473895582,0.273092369,0.253012048,1.421329581
0.469879518,0.273092369,0.257028112,1.427143354
0.465863454,0.273092369,0.261044177,1.434265013
0.46184739,0.273092369,0.265060241,1.428931391
0.457831325,0.273092369,0.269076305,1.42809911
0.453815261,0.273092369,0.273092369,1.440050821
0.449799197,0.273092369,0.277108434,1.429926148
0.445783133,0.273092369,0.281124498,1.428586541
0.441767068,0.273092369,0.285140562,1.431991871
0.437751004,0.273092369,0.289156627,1.431413441
0.43373494,0.273092369,0.293172691,1.433660485
0.429718876,0.273092369,0.297188755,1.453692013
0.425702811,0.273092369,0.301204819,1.447710875
0.421686747,0.273092369,0.305220884,1.44967731
0.417670683,0.273092369,0.309236948,1.450159214
0.413654618,0.273092369,0.313253012,1.448688718
